avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.6323286483677502,0.6323286483677502,0.0,0.0,0.6323286483677502,0.7891349269966713,0.0,0,0.0,0.0,,,,,,,
0.6800133347088184,0.7191044769992907,0.6913012514298804,0.6879798804748668,0.6216677299312365,0.8208814478976089,0.03174652090093755,1,-0.050520879609897006,-0.07014810950114343,0.0,-0.004214593037173864,,-0.01915574383032459,-0.20608581868685572,-0.03844961327743727,-0.1412480568819795
0.7012571142982257,0.7633157424424459,0.709855029403343,0.6950747787259098,0.6367829066212042,0.8439946266471439,0.023113178749535,2,-0.05911212804149849,-0.08109078771724168,-0.008044696102534277,,-0.18279397398606134,-0.05759851775953462,-0.04603865850385214,-0.15621978124190228,-0.07025290600964529
0.7053017330162421,0.7837510688267739,0.7050070833199398,0.6729798540899251,0.6594689258283294,0.8439946266471439,0.0,3,-0.09372446902004761,-0.11391642410482734,0.0,-0.2177192264271165,,-0.0941709775558256,-0.11386635236792286,-0.10057298508530665,-0.1080855930615861
0.7046214983698544,0.8080303773048613,0.6956455561014818,0.6644940385577207,0.6503160215153531,0.8439946266471439,0.0,4,-0.11629658497051865,-0.14395820397829348,0.0,-0.07906098164534592,-0.3191116741664902,-0.040356202457724755,-0.08231046404199571,-0.1264522179660189,-0.17443294450193364
0.7205117238622967,0.8194241824661088,0.7245282477117236,0.7046640349076185,0.6334304303637361,0.8439946266471439,0.0,5,-0.1036346309455645,-0.12777400236475778,0.0,0.0,-0.12367749343531964,-0.15735600766965374,-0.06277704811937379,-0.1407136266633454,-0.20761783212188778
0.746471979078294,0.8318488888535448,0.7768498394291481,0.7420474370053121,0.6351417510251711,0.8483100288806055,0.004315402233461607,6,-0.05472146141175353,-0.09832443262630733,0.0014384674111538691,,-0.12338414922763102,0.0,,-0.03972840256120291,-0.11265245638666455
0.735300011351289,0.8408034098549655,0.7076319618335074,0.7815374931430306,0.6112271805736527,0.8483100288806055,0.0,7,-0.13636266481363646,-0.06288867372745938,0.0,-0.1651358224401236,-0.15766686696906052,-0.15855342832348862,,-0.11355083206024519,-0.14368179030538697
0.745466893285913,0.8448577070938359,0.7444737886855541,0.736969344746541,0.6555667326177201,0.8483100288806055,0.0,8,-0.09952083796158954,-0.10961452324067993,0.0,,,-0.16532541201236847,,,-0.1685813195540531
0.7652310400460391,0.8452892473171822,0.7678017767691918,0.7876588030392548,0.6601743330585271,0.8483100288806055,0.0,9,-0.07619284987795204,-0.05763044427792744,0.0,-0.07089513782852214,,-0.07840145321709333,,-0.1392134620782406,-0.16731894817586224
0.7400161185025652,0.8457207875405283,0.7477473736630535,0.7476879359962598,0.6189083768104197,0.8483100288806055,0.0,10,-0.09840495410082103,-0.09932747221430724,-0.0013769117238093265,-0.04602828870337017,-0.102551070401801,-0.14492457068687814,,,-0.24936328728961488
0.7382123883321119,0.8476031063124972,0.735478639540344,0.7758022458618251,0.593965561613781,0.8483100288806055,0.0,11,-0.11157370208262969,-0.07250778301878037,-0.05850395748745988,-0.10561491092017466,-0.15814326921025323,-0.2032320697484224,,-0.082193958908235,
0.7658273238612721,0.8483100288806054,0.8088321061222243,0.7771509553460865,0.6290162050961722,0.8483100288806055,0.0,12,-0.039477922758380954,-0.07115907353451897,-0.021079610045480535,-0.09205657740674034,,,0.0,-0.060601808821402425,-0.0761209823068617
0.7185583492967068,0.8483100288806054,0.6747037367944576,0.7062114284446954,0.6450082030670691,0.8483100288806055,0.0,13,-0.17360629208614792,-0.14209860043590994,0.0,-0.14426620037887916,-0.2186141702409662,-0.20869952478421241,,-0.14756828118659915,-0.1622873542204647
0.7570586586342662,0.8483100288806054,0.7485662258453712,0.7869211702278386,0.6444372095832505,0.8483100288806055,0.0,14,-0.09974380303523421,-0.06138885865276687,0.0,,-0.12623358963097053,-0.08371839822611449,,-0.15199596173223673,-0.10779305252442517
0.742372532932915,0.8483100288806054,0.7555727519915549,0.7353017559590663,0.6303055949004337,0.8483100288806055,0.0,15,-0.09273727688905062,-0.11300827292153919,0.0,-0.21835507158841294,,-0.0424682484360171,-0.165609731818672,-0.11461786715284675,
