Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5992365136697249,0.5071466159031056,0.6,0.0,0.4,-0.007181997657779882,0.0
2,0.5992365136697249,0.47302039870874396,1.0,0.0,0.0,-0.06460832281417317,0.0
3,0.5992365136697249,0.4802327363393336,1.0,0.0,0.0,-0.03694578410725393,0.0
4,0.5992365136697249,0.4886792370046983,0.8,0.0,0.0,-0.02209299036875483,0.0
5,0.5992365136697249,0.4779741606850475,1.0,0.0,0.0,-0.047638271513488054,0.0
6,0.5992365136697249,0.4834709092751527,0.8,0.0,0.2,-0.02949513868001764,0.0
7,0.5992365136697249,0.4729092071394197,1.0,0.0,0.0,-0.05041443524239346,0.0
8,0.5992365136697249,0.48176888993634315,1.0,0.0,0.4,-0.03139342627582792,0.0
9,0.5992365136697249,0.46787774657934367,1.0,0.0,0.0,-0.08234386305778427,-0.0005879235827159213
10,0.5992365136697249,0.4978518324037006,1.0,0.0,0.0,-0.01364950530982234,-0.09182667688340457
