avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param
0.6412165815737664,0.6412165815737664,0.0,0.0,0.6412165815737664,0.7699072013058896,0.0,0,0.0,0.0,
0.7008137068847841,0.7314182059016908,0.7266609144339858,0.6726897079143119,0.6651844157617621,0.7699072013058896,0.0,1,-0.011045987001432346,-0.08028849869679593,-0.011045987001432346
0.7044405161441777,0.7574885781123463,0.7490439567658971,0.672234086744576,0.5933597879410883,0.7699072013058896,0.0,2,-0.010465849653057586,-0.09084472649183323,-0.010465849653057586
0.701523973973907,0.7699072013058896,0.7042588702991239,0.6897838746835547,0.6035132274956972,0.7699072013058896,0.0,3,-0.06564833100676583,-0.08012332662233485,-0.06564833100676583
0.7094271675474132,0.7699072013058896,0.7179565156643027,0.6916293720842287,0.6340702375325279,0.7789954405761349,0.009088239270245269,4,-0.05195068564158683,-0.07827782922166089,-0.05195068564158683
0.7139632862583185,0.7714219078509306,0.735739691895332,0.6914740085211966,0.6236739371105409,0.7789954405761349,0.0,5,-0.03618711813727883,-0.08297731241981572,-0.03618711813727883
0.7154729362767055,0.7744513209410123,0.7029442243065509,0.7028299345524177,0.6856743097557055,0.7847737605505569,0.005778319974422019,6,-0.07302180317950234,-0.07389344620615586,-0.07302180317950234
0.7452444564295497,0.7784437873601643,0.7574823281645721,0.7459165584949078,0.6394437711018197,0.7847737605505569,0.0,7,-0.020777574790268722,-0.03452346207483279,-0.020777574790268722
0.7452475661071493,0.7818846005633459,0.7509736803479113,0.7398816507573472,0.6800762253655194,0.7847737605505569,0.0,8,-0.029672708792344165,-0.044410583128674436,-0.029672708792344165
0.7406328454024235,0.784773760550557,0.7578935670257544,0.7394978741627413,0.6051087351948927,0.7847737605505569,0.0,9,-0.026880193524802618,-0.04527588638781586,-0.026880193524802618
0.7573518750688525,0.784773760550557,0.7554356449334914,0.7628714880231199,0.6861783426944571,0.7847737605505569,0.0,10,-0.029338115617065674,-0.02190227252743703,-0.029338115617065674
