Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6174339927970676,0.4846549424042865,0.3333333333333333,0.0,0.29411764705882354,0.012338524598584422,-0.046180938182111525
2,0.6174339927970676,0.480438640203215,1.0,0.0,0.11764705882352941,-0.0137118657930091,-0.0034081070473493957
3,0.6174339927970676,0.4886771987698542,0.3333333333333333,0.0,0.23529411764705882,0.0005304111383979747,0.007937188501852155
4,0.6174339927970676,0.5037083545895593,0.6666666666666666,0.0,0.23529411764705882,-0.02561950652415612,0.048330360159787214
5,0.6174339927970676,0.49461121163202115,1.0,0.0,0.058823529411764705,-0.020907358921882474,0.017449076429614463
6,0.6174339927970676,0.487712354191484,1.0,0.0,0.17647058823529413,-0.021349024462868484,-0.00013596175388952414
7,0.6199997360220046,0.4800761896027274,0.6666666666666666,0.002565743224937078,0.11764705882352941,-0.0217681626489603,-0.03782668257843885
8,0.6341434950485437,0.49786099250807075,0.6666666666666666,0.014143759026539082,0.35294117647058826,-0.006275079577493276,-0.011039509164820743
9,0.6341434950485437,0.47740046459271746,1.0,0.0,0.058823529411764705,-0.04437036519359088,-5.551115123125783e-17
10,0.6341434950485437,0.48166595955050395,1.0,0.0,0.17647058823529413,-0.018401809395248395,0.0
