Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5587547810449264,0.4938092340483993,0.3333333333333333,0.027075400574736563,0.42857142857142855,-0.004828130361762352,0.09220635254492632
2,0.5587547810449264,0.47881336162177884,0.6666666666666666,0.0,0.14285714285714285,-0.0239868283683679,0.008696449139777879
3,0.5587547810449264,0.47681042888141084,0.6666666666666666,0.0,0.14285714285714285,-0.015273087259635918,0.0
4,0.5587547810449264,0.47173485121274783,1.0,0.0,0.0,-0.030283301296182927,0.0
5,0.5587547810449264,0.4669564450510575,1.0,0.0,0.0,-0.03768373665496102,-0.01023030215618792
6,0.5686657721550727,0.48210509272605834,0.6666666666666666,0.009910991110146372,0.42857142857142855,-0.013686906323174819,0.010227997722670745
7,0.5686657721550727,0.4843992745007625,1.0,0.0,0.0,-0.039284619338706674,0.0
8,0.5831855356250001,0.5016586655940231,0.3333333333333333,0.014519763469927338,0.2857142857142857,-0.014765786830295011,0.04746616604161308
9,0.5831855356250001,0.48003091393422476,1.0,0.0,0.14285714285714285,-0.048419601203276146,0.0172795714259259
10,0.5831855356250001,0.4860215647905176,1.0,0.0,0.14285714285714285,-0.012156798146928303,0.0
11,0.5831855356250001,0.49064027659526005,1.0,0.0,0.2857142857142857,-0.021199670237715573,0.0
12,0.5831855356250001,0.4726421294795104,1.0,0.0,0.0,-0.043349195081142676,-0.009355321438894254
13,0.6059070499999999,0.49777497720239783,0.6666666666666666,0.022721514374999807,0.14285714285714285,0.004944152790036104,0.0
14,0.6059070499999999,0.47195196416601687,1.0,0.0,0.0,-0.05986612271491374,0.0
15,0.6059070499999999,0.48172458809853863,0.6666666666666666,0.0,0.14285714285714285,-0.004088549481872904,0.0005079942962861184
