avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.654789597360059,0.654789597360059,0.0,0.0,0.654789597360059,0.7343589499292162,0.0,0,0.0,0.0,,,,,,,
0.6718612530717978,0.708337121755984,0.6820454943253582,0.6451971623536837,0.6518652338521649,0.7343589499292162,0.0,1,-0.028167800523340537,-0.07069217671004185,-0.03965981276124669,-0.06978233008706503,-0.017873439596853502,-0.010944928310797741,-0.0034675800281422364,-0.09046527096234724,0.004587677613233754
0.6847650828327587,0.7191053314300084,0.6737321739732939,0.688474527279211,0.6577482986485219,0.739838697644304,0.005479747715087746,2,-0.046640173780280035,-0.03608542099036442,-0.02762860495609859,-0.11489603200818255,-0.032250839605805215,-0.05841573336524006,,,-0.015167361407827595
0.6940625401407856,0.7273974209374559,0.6928443089206193,0.6869690028470378,0.6690394278580304,0.7550894438261276,0.015250746181823649,3,-0.034540583395734646,-0.046330228621408495,-0.02963388286397554,,-0.014147320612126923,-0.08347254424521622,-0.04899617816832006,0.002251534609010397,
0.6941317832008921,0.7356333704734295,0.6990488204570631,0.682292510884754,0.6595524309883216,0.7554433810125636,0.0003539371864359486,4,-0.037211046172612006,-0.05641530312245176,,,-0.060872393044339036,-0.029839676968021422,-0.008371848535076998,-0.056712084386671024,0.0003539371864359486
0.69304515508684,0.7398494089852227,0.7006993782457428,0.6775849116206081,0.6540469214957851,0.7765173282347235,0.02107394722215994,5,-0.03647949825364085,-0.0689865226472165,-0.02576119963732476,-0.01250203119094584,,,,-0.07026238580931114,-0.03248966613049403
0.6786163772144662,0.7485923003191558,0.6936504923873209,0.6291318528830097,0.6430908632683782,0.7765173282347235,0.0,6,-0.05813739493241358,-0.11894231767813337,-0.0203311385295278,,,-0.06747168521591951,-0.08060068527419784,-0.12377306450391512,-0.04366686409656212
0.7023896216030607,0.7551979516624905,0.7150559005806156,0.6723754679301457,0.6669291662389913,0.7765173282347235,0.0,7,-0.04537424536738246,-0.08391078779323692,0.016280759072356266,-0.16533608287909174,-0.03251471194228589,-0.05750049182155881,-0.025936497768638378,,
0.7034782699037625,0.7620512974018613,0.7096319147334567,0.6982408399386726,0.6439890275410594,0.7765173282347235,0.0,8,-0.05424115695050034,-0.06630965378145601,,-0.024752323457034042,,-0.05683629319029718,0.0017332968815267913,-0.08475482996916511,-0.09778538677294313
0.6960816309845648,0.7644383147506902,0.7011125541265099,0.6713731659180115,0.6474024891430478,0.7765173282347235,0.0,9,-0.06300474646541643,-0.09734108899582497,,-0.03590167865174865,-0.06258150175285038,-0.1610689316501005,-0.06360378919099263,-0.07609481700091658,-0.03383038559835749
0.706330345641973,0.766065618595817,0.7193957886237177,0.6775370095563421,0.6623229657920146,0.7887818852724229,0.012264557037699353,10,-0.04655765100266104,-0.09802013692420301,-0.05486773016534108,,-0.06785453249364093,-0.026339754561000978,,-0.05276699673692509,
0.7093037925222425,0.7715068637440189,0.7075448657399037,0.7035032949704234,0.6546601456346234,0.7887818852724229,0.0,11,-0.06029831043911856,-0.07573321862143147,0.0,,,-0.08398154698531277,0.0,-0.14347169888474354,-0.061792608782595515
0.7185060377592256,0.7772636930614041,0.7209327449507246,0.7007089955923469,0.6751187174324261,0.7887818852724229,0.0,12,-0.054624401529820565,-0.07826124404991644,-0.03821909425981218,-0.14296299427264358,,-0.10967798685843577,-0.0016003029236306698,-0.051672303073729386,-0.05101364694444477
0.7124377260039378,0.7777437839384932,0.7321232070082304,0.679356319436266,0.6605275936327615,0.7887818852724229,0.0,13,-0.046847032634033024,-0.09961392020599748,0.0015831996413844251,-0.07951335750989841,-0.04058019063796259,-0.04224620791475516,-0.08497235153078103,-0.012696460390063558,
0.6995139940434358,0.779042577773518,0.7194021045856746,0.6529063193663673,0.6467049744481829,0.7887818852724229,0.0,14,-0.05825569751993519,-0.13202423512897837,0.0,-0.12319882725964126,,-0.099337297268693,0.0,-0.06517088835058116,
0.7053496819731065,0.779042577773518,0.734104714903202,0.6570150375115998,0.6512363977041049,0.7887818852724229,0.0,15,-0.04469356107329382,-0.1234123159298266,-0.01979450188001523,-0.06597767756255368,,0.0,,-0.11066269429788578,-0.15152822759240736
