avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.7191886867506856,0.7191886867506856,0.0,0.0,0.7191886867506856,0.8114330687007767,0.0,0,0.0,0.0,,,,,,
0.7229175654636164,0.7873740559261245,0.7332382644561886,0.7019322309419334,0.7011196171175534,0.8114330687007767,0.0,1,-0.054135791469936134,-0.09298089571081425,-0.06641209684507487,-0.06044171659594311,-0.05393803670028585,-0.03052359057907722,,-0.05551896653417613
0.7263638511526538,0.798215832246148,0.7389376338926313,0.7034850592122636,0.69573190686081,0.8114330687007767,0.0,2,-0.059278198353516644,-0.1046597698514875,,-0.04472606329876072,,-0.07706359096736215,-0.08744363320457696,-0.02441949186429515
0.7451067157925587,0.8030422859780805,0.7525120491883545,0.7322008568979262,0.709173247602383,0.8481100056390405,0.03667693693826379,3,-0.05098381265188737,-0.07605718076772212,,-0.02448737682467725,-0.09886594901433443,-0.05181787530447135,0.003006399331680898,-0.06481117089920296
0.759822176904777,0.828343446460269,0.7639709902236919,0.7437547939484074,0.738975185899108,0.8481100056390405,0.0,4,-0.06554363926492847,-0.09492906977477893,-0.043048370809825404,-0.10249818194139759,-0.00412695567103738,-0.07481747966032437,-0.13488130342479815,0.01419069778423765
0.7594477642131822,0.8467343537486945,0.7599581198396473,0.7500441404929546,0.7077342470527181,0.8522085730789065,0.00409856743986603,5,-0.08643232093646068,-0.09806586514608573,-0.20129496886770926,-0.06138626505198297,-0.11058749509088678,-0.05392820196447916,,-0.0945635391045555
0.7524443907969475,0.8494761947856624,0.7508732919569253,0.748578691557384,0.6771597791265757,0.8522085730789065,0.0,6,-0.09791980825542605,-0.10294678694821165,-0.02574571287538202,-0.09662627848585381,,-0.13686940356282531,-0.16840793554966252,-0.03702932583034376
0.7713263811749609,0.8508423839322846,0.7965747109476405,0.7500702326092993,0.6758416535895644,0.8522085730789065,0.0,7,-0.05426767298464393,-0.1021383404696072,,-0.07680027707378978,-0.10417727453194647,-0.02781712131964272,-0.08080028055670008,-0.0741771719118115
0.7644014650508663,0.8522085730789065,0.7454439147236888,0.7665989904398526,0.7436344567755907,0.8522085730789065,0.0,8,-0.1067646583552177,-0.08560958263905372,-0.13933727556276876,-0.0879763249883108,-0.17238322053308464,-0.10226557178862061,-0.1197873159945021,-0.02184602164657712
0.7687834915487445,0.8522085730789065,0.765471526247877,0.768772806128951,0.6986490129012243,0.8522085730789065,0.0,9,-0.0867370468310296,-0.08343576694995536,-0.0005045141249234719,-0.1111403832285,,-0.06808935174940062,-0.14127554338953663,-0.06451348693075515
0.7449568370465903,0.8522085730789065,0.7368752478699657,0.7468174856410371,0.6625888633429867,0.8522085730789065,0.0,10,-0.11533332520894098,-0.10539108743786929,-0.2072650254941577,-0.05370464648545015,-0.020402427022049197,-0.13201717208882435,-0.13022011791073457,-0.09374643488715662
0.7630392088491418,0.8522085730789065,0.7513351517589325,0.7559077539447289,0.7492118925978647,0.8522085730789065,0.0,11,-0.10087342131997408,-0.09630081913417754,-0.03755870025663732,-0.07001900793132158,-0.08119440491969193,-0.1092912077887734,-0.13652171179519562,-0.19955947499299154
