avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_swap
0.7161881091210383,0.7380278301018725,0.7211090875453315,0.7110794447020607,0.6950991321189405,0.7474171646286984,0.0,1,-0.01926607618824744,-0.03436584928879529,0.0050441177161961726,-0.008108089963700271,-0.031194490532495123,-0.01357754326992977,-0.020416336661963658
0.7142984493267966,0.7397092026739379,0.7129970157607418,0.7110666619869184,0.7070205796033893,0.7474171646286984,0.0,2,-0.02778788253042158,-0.033527337132473245,-0.032697883987684584,-0.019577409465237155,-0.024446415910988895,-0.03429371898893033,-0.027978385101981917
0.7103872262126495,0.7397092026739379,0.7126851318060891,0.7044013658314169,0.6958170689025328,0.7474171646286984,0.0,3,-0.02509708037915866,-0.0373694677786677,-0.00970219071770547,,-0.0541688589769912,-0.025967813435288683,-0.021454308534234773
0.7068727003611781,0.7397092026739379,0.7055783521537807,0.706374267967193,0.6812073204539484,0.7474171646286984,0.0,4,-0.03422061081846148,-0.03539656564289151,-0.02379522496383535,,-0.027449185251888775,-0.03679651954930615,-0.04640553998344669
0.709139380483798,0.7397092026739379,0.708870598469297,0.7020345591109135,0.7080639718431995,0.7474171646286984,0.0,5,-0.03083860420464063,-0.041618384838709145,,-0.04152524591336648,-0.02153771543334922,-0.004481447964482355,-0.04346207485773642
