avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_inversion
0.7601850794027935,0.8040640958594638,0.7530060490294881,0.7600536616799756,0.7455478553306149,0.8243831731529931,0.0,1,-0.052507285977559714,-0.05029000624804297,-0.052507285977559714
0.7628166136021873,0.8182414258659604,0.7254867586601146,0.7901479979797326,0.7473856835965238,0.8243831731529931,0.0,2,-0.09275466720584588,-0.030780442324304647,-0.09275466720584588
0.7691899519372534,0.8197768626877187,0.7465184103552398,0.7946134240099121,0.707595319224208,0.8355973419520341,0.011214168799040913,3,-0.07249073392159963,-0.027850453115883262,-0.07249073392159963
0.7721315217064327,0.8266260069128014,0.7378417858991818,0.8037916102534417,0.7281556255410323,0.8355973419520341,0.0,4,-0.08934492945357161,-0.02451652197921571,-0.08934492945357161
0.7772830201842829,0.8266260069128014,0.7462810341246924,0.8076899599775056,0.7303202185212384,0.8355973419520341,0.0,5,-0.08090568122806113,-0.021739589135055998,-0.08090568122806113
