generation,chromosome,chromosome_origin,last_mutation,parameter,old_value,new_value,fitness
1,10,offspring,design_param,sleeve.cuff.skirt_fraction.v,0.5,0.7868766565233585,0.7973292502986523
1,12,offspring,design_param,sleeve.cuff.top_ruffle.v,1,2.3110000108126316,0.7922717975793504
1,13,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,10,0.7688941163300955
1,14,offspring,design_param,left.collar.fc_angle.v,95,88,0.7538407090963597
1,15,offspring,design_param,left.sleeve.cuff.skirt_flare.v,1.2,1.8144081291561363,0.7538407090963597
1,17,mutant,design_param,pants.length.v,0.3,0.7880788502577518,0.7688941163300955
1,19,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.6771397973966146,0.7913302386184019
1,20,mutant,design_param,godet-skirt.num_inserts.v,4,10,0.7913302386184019
1,22,mutant,design_param,pencil-skirt.low_angle.v,0,-12,0.7973292502986523
2,1,offspring,design_param,sleeve.cuff.skirt_fraction.v,0.5,0.7868766565233585,0.7973292502986523
2,3,mutant,design_param,pencil-skirt.low_angle.v,0,-12,0.7973292502986523
2,5,offspring,design_param,sleeve.cuff.top_ruffle.v,1,2.3110000108126316,0.7922717975793504
2,8,offspring,design_param,sleeve.cuff.top_ruffle.v,1,2.3110000108126316,0.7922717975793504
2,9,offspring,design_param,sleeve.cuff.top_ruffle.v,1,2.3110000108126316,0.7922717975793504
2,9,offspring,design_param,left.sleeve.end_width.v,1.0,1.8205866270089444,0.7922717975793504
2,10,offspring,design_param,sleeve.cuff.top_ruffle.v,1,2.3110000108126316,0.7922717975793504
2,11,offspring,design_param,pants.cuff.type.v,,CuffSkirt,0.7973292502986523
2,11,offspring,design_param,sleeve.cuff.skirt_fraction.v,0.5,0.7868766565233585,0.7973292502986523
2,13,offspring,design_param,left.sleeve.cuff.top_ruffle.v,1,1.6812136802161608,0.7973292502986523
2,16,mutant,design_param,sleeve.cuff.top_ruffle.v,1,2.3110000108126316,0.7922717975793504
2,18,mutant,design_param,flare-skirt.suns.v,0.75,1.5587003885616457,0.7973292502986523
2,20,mutant,design_param,pencil-skirt.length.v,0.4,0.7629737475240592,0.7973292502986523
2,20,mutant,design_param,pencil-skirt.low_angle.v,0,-12,0.7973292502986523
2,21,mutant,design_param,left.collar.f_bezier_y.v,0.55,0.2876888855954775,0.7922717975793504
3,1,offspring,design_param,sleeve.cuff.skirt_fraction.v,0.5,0.7868766565233585,0.7973292502986523
3,3,mutant,design_param,pencil-skirt.low_angle.v,0,-12,0.7973292502986523
3,8,offspring,design_param,sleeve.connect_ruffle.v,1,1.5476799770781395,0.7973292502986523
3,9,offspring,design_param,flare-skirt.cut.place.v,-0.5,0.4337552824415354,0.7973292502986523
3,10,offspring,design_param,pants.width.v,1.0,1.2251762129188029,0.7973292502986523
3,11,offspring,design_param,skirt.length.v,0.2,0.8277257891286305,0.7973292502986523
3,13,offspring,design_param,pencil-skirt.low_angle.v,0,-12,0.7973292502986523
3,14,offspring,design_param,collar.component.depth.v,7,5,0.7973292502986523
3,15,mutant,design_param,pencil-skirt.low_angle.v,0,-12,0.7973292502986523
3,15,mutant,design_param,collar.component.lapel_standing.v,False,True,0.7973292502986523
3,16,mutant,design_param,left.collar.f_bezier_y.v,0.55,0.7159533657172841,0.7973292502986523
3,17,mutant,design_param,left.collar.width.v,0.2,0.1884886233576626,0.7973292502986523
3,19,mutant,design_param,flare-skirt.skirt-many-panels.panel_curve.v,0,0.25,0.7973292502986523
3,20,mutant,design_param,sleeve.cuff.skirt_fraction.v,0.5,0.7868766565233585,0.7973292502986523
4,2,offspring,design_param,sleeve.cuff.skirt_fraction.v,0.5,0.7868766565233585,0.7973292502986523
4,4,mutant,design_param,pencil-skirt.low_angle.v,0,-12,0.7973292502986523
4,6,offspring,,pencil-skirt.low_angle.v,0,-12,0.7973292502986523
4,8,offspring,design_param,sleeve.cuff.skirt_fraction.v,0.5,0.7868766565233585,0.7973292502986523
4,10,offspring,design_param,pants.length.v,0.3,0.6690937363532035,0.7973292502986523
4,13,offspring,design_param,pants.rise.v,1.0,0.7419865610090384,0.7973292502986523
4,14,offspring,design_param,pencil-skirt.low_angle.v,0,-12,0.7973292502986523
4,16,mutant,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
4,17,mutant,design_param,left.sleeve.sleeveless.range.0,True,False,0.7973292502986523
4,17,mutant,design_param,left.sleeve.sleeveless.range.1,False,,0.7973292502986523
4,17,mutant,design_param,sleeve.cuff.skirt_fraction.v,0.5,0.7868766565233585,0.7973292502986523
4,17,mutant,design_param,left.sleeve.sleeveless.v,True,False,0.7973292502986523
4,18,mutant,design_param,left.collar.width.v,0.2,0.5145115640351088,0.7973292502986523
4,19,mutant,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
4,20,mutant,design_param,meta.upper.range.1,Shirt,,0.7973292502986523
4,20,mutant,design_param,meta.upper.v,Shirt,FittedShirt,0.7973292502986523
4,21,mutant,design_param,pants.cuff.skirt_ruffle.v,1.0,1.1177385782338143,0.7973292502986523
5,1,mutant,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
5,2,mutant,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
5,5,offspring,design_param,sleeve.cuff.skirt_fraction.v,0.5,0.7868766565233585,0.7973292502986523
5,6,offspring,,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
5,7,offspring,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
5,8,offspring,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
5,8,offspring,design_param,left.collar.f_bezier_y.v,0.55,0.5567263310153093,0.860284533948574
5,9,offspring,design_param,pants.rise.v,1.0,0.5333842862875366,0.7973292502986523
5,10,offspring,design_param,pencil-skirt.rise.v,1,0.7091151767286619,0.7973292502986523
5,10,offspring,design_param,sleeve.cuff.skirt_fraction.v,0.5,0.7868766565233585,0.7973292502986523
5,11,offspring,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
5,11,offspring,design_param,left.sleeve.cuff.top_ruffle.v,1,1.9811617848219185,0.860284533948574
5,12,offspring,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
5,13,offspring,design_param,sleeve.cuff.skirt_fraction.v,0.5,0.7868766565233585,0.7973292502986523
5,15,offspring,design_param,left.sleeve.armhole_shape.range.2,ArmholeCurve,,0.7973292502986523
5,15,offspring,design_param,left.sleeve.armhole_shape.v,ArmholeCurve,ArmholeSquare,0.7973292502986523
5,16,mutant,design_param,godet-skirt.cuts_distance.v,5,8,0.860284533948574
5,16,mutant,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
5,18,mutant,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
5,18,mutant,design_param,left.sleeve.connecting_width.v,0.2,0.6751777555689111,0.860284533948574
5,19,mutant,design_param,skirt.length.v,0.2,-0.1141780605592092,0.860284533948574
5,20,mutant,design_param,left.collar.width.v,0.2,0.0889507696614813,0.7973292502986523
5,22,mutant,design_param,godet-skirt.insert_w.v,15,18,0.860284533948574
6,1,mutant,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
6,2,mutant,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,3,offspring,,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,4,offspring,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,5,offspring,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
6,5,offspring,design_param,left.collar.f_bezier_y.v,0.55,0.5567263310153093,0.860284533948574
6,6,offspring,,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,7,offspring,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,8,offspring,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,8,offspring,design_param,levels-skirt.base_length_frac.v,0.5,0.6153158412043855,0.860284533948574
6,9,offspring,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,10,offspring,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,10,offspring,design_param,pants.width.v,1.0,1.3938571338181798,0.860284533948574
6,11,offspring,design_param,levels-skirt.level_ruffle.v,1.0,1.234973065290074,0.860284533948574
6,11,offspring,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
6,11,offspring,design_param,left.collar.f_bezier_y.v,0.55,0.5567263310153093,0.860284533948574
6,13,offspring,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,13,offspring,design_param,flare-skirt.cut.place.v,-0.5,0.31973003850814674,0.860284533948574
6,14,offspring,design_param,left.sleeve.cuff.skirt_fraction.v,0.5,0.3338888797832327,0.860284533948574
6,15,mutant,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
6,15,mutant,design_param,flare-skirt.length.v,0.2,0.5473391504614296,0.860284533948574
6,15,mutant,design_param,left.collar.f_bezier_y.v,0.55,0.5567263310153093,0.860284533948574
6,16,mutant,design_param,godet-skirt.num_inserts.v,4,6,0.860284533948574
6,16,mutant,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,17,mutant,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,17,mutant,design_param,left.sleeve.sleeve_angle.v,10,25,0.860284533948574
6,18,mutant,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,18,mutant,design_param,pants.cuff.cuff_len.v,0.1,0.28471721273622286,0.860284533948574
6,19,mutant,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
6,19,mutant,design_param,left.sleeve.end_width.v,1.0,0.8534897123791643,0.860284533948574
6,20,mutant,design_param,flare-skirt.cut.width.v,0.1,0.20164595008043662,0.860284533948574
6,21,mutant,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
6,21,mutant,design_param,godet-skirt.cuts_distance.v,5,4,0.860284533948574
7,1,mutant,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
7,2,mutant,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
7,3,offspring,,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
7,4,offspring,design_param,pencil-skirt.back_slit.v,0,0.8744481240919059,0.860284533948574
7,5,offspring,design_param,pants.cuff.type.v,,CuffBand,0.860284533948574
7,5,offspring,design_param,left.collar.f_bezier_y.v,0.55,0.5567263310153093,0.860284533948574
