Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5458758931093561,0.4672989975674775,1.0,0.0,0.2,-0.016364841571169762,-0.022554608455017333
2,0.5458758931093561,0.4678666229171231,1.0,0.0,0.0,-0.01511578565449626,-0.060481939276986085
3,0.550377251259933,0.4744374590173647,0.8,0.00450135815057684,0.2,-0.01792787698402496,-0.015650183139489876
4,0.573654068402047,0.4773898900156123,0.8,0.023276817142114048,0.2,-0.028361616685268976,0.0
5,0.573654068402047,0.4788204223563808,0.8,0.0,0.2,-0.053992561351713375,0.0
6,0.5865936447007112,0.5015702667054541,0.6,0.012939576298664157,0.4,-0.01726079449234279,0.0
7,0.5865936447007112,0.47061036866488964,1.0,0.0,0.2,-0.050718352249271015,0.0
8,0.5865936447007112,0.5126911403956209,0.8,0.0,0.0,-0.006713200698924704,0.0
9,0.5865936447007112,0.4810337870812063,1.0,0.0,0.0,-0.051994666823651045,-0.05940118874430872
10,0.5865936447007112,0.5073811087179306,0.8,0.0,0.2,-0.023878390623523583,-0.034277735628635786
