avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_inversion
0.6408787161730924,0.7230894731776553,0.6472086935005087,0.6293205930114731,0.5795805425053414,0.754446632980316,0.0,1,-0.07724695344935728,-0.09957753438836328,-0.07724695344935728
0.6558875192737185,0.7421559366504444,0.6661647741885022,0.6290440076107023,0.6358841288899191,0.754446632980316,0.0,2,-0.07478345226379156,-0.11913582925239494,-0.07478345226379156
0.6634150681010351,0.7481283476591264,0.6389256648699317,0.6802237775294937,0.6094245637535226,0.754446632980316,0.0,3,-0.1076104845698352,-0.07106168124177589,-0.1076104845698352
0.6963579365183111,0.7526067427179727,0.669552589397312,0.7350959615217291,0.5923784187889745,0.7677737107030662,0.013327077722750214,4,-0.08336080169771787,-0.01843072632741529,-0.08336080169771787
0.6974645687014845,0.7618487878048051,0.6487327495372142,0.7459495410004959,0.6340677370591974,0.8309551416509662,0.06318143094789996,5,-0.11355502667567943,-0.016723415527675284,-0.11355502667567943
