avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_split
0.719732995834777,0.719732995834777,0.0,0.0,0.719732995834777,0.7814917680485236,0.0,0,0.0,0.0,
0.7543227472707886,0.7759912687771211,0.7643908887114412,0.7457581931919246,0.7266398763173023,0.7855698834331153,0.004078115384591685,1,-0.011600380065679913,-0.03573357485659891,-0.011600380065679913
0.7500250990971628,0.7835308257408194,0.753387806631775,0.7537764104736469,0.6880632968091226,0.7885737420107354,0.003003858577620089,2,-0.030652783532118547,-0.03179347295946834,-0.030652783532118547
0.7549269223381444,0.7870718127219254,0.7566131093111599,0.7548116876407872,0.7164982228517313,0.7974946877010177,0.008920945690282345,3,-0.029707738766360375,-0.03376205436994817,-0.029707738766360375
