Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6408797006948178,0.4773386236083207,0.8,0.0,0.4666666666666667,-0.010831774130629841,0.0
2,0.6408797006948178,0.4772287544624176,0.8,0.0,0.3333333333333333,-0.018965241831707377,0.0
3,0.6408797006948178,0.47629734036489785,0.8,0.0,0.26666666666666666,-0.008598339286917115,0.005436432068622377
4,0.6408797006948178,0.4760987179045743,1.0,0.0,0.26666666666666666,-0.010882516004334515,-0.023978011940614136
5,0.6408797006948178,0.4756161839412655,1.0,0.0,0.13333333333333333,-0.0274390450145196,-0.022219902391319823
6,0.6408797006948178,0.48171500558125374,1.0,0.0,0.2,-0.05620930403786133,0.021762435077163557
7,0.6408797006948178,0.48385547058297707,0.8,0.0,0.13333333333333333,-0.029776887886193665,0.03856016355035555
8,0.6408797006948178,0.4814193736309326,0.8,0.0,0.26666666666666666,-0.02762011910009758,0.007153290067334492
9,0.6408797006948178,0.479955751559924,1.0,0.0,0.2,-0.033956508513816965,0.010804804447929176
10,0.6408797006948178,0.4968578782569943,0.8,0.0,0.3333333333333333,-0.009621175704414316,-0.07369726960637529
