generation,chromosome,chromosome_origin,last_mutation,parameter,old_value,new_value,fitness
1,6,offspring,design_param,pants.length.v,0.3,0.26691531105839866,0.7528552118238341
1,7,offspring,design_param,sleeve.standing_shoulder_len.v,5.0,5.74972709131613,0.7684623579200143
1,9,offspring,design_param,sleeve.connect_ruffle.v,1,1.3697318065336006,0.7684623579200143
1,12,offspring,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
1,12,offspring,design_param,left.sleeve.sleeveless.range.0,True,False,0.7938013729331924
1,12,offspring,design_param,left.sleeve.sleeveless.v,True,False,0.7938013729331924
1,13,offspring,design_param,pants.cuff.cuff_len.v,0.1,0.42633016090392056,0.7528552118238341
1,16,mutant,design_param,left.sleeve.cuff.type.v,,CuffBandSkirt,0.7663341510989989
1,17,mutant,design_param,godet-skirt.insert_depth.v,20,36,0.7528552118238341
1,18,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.3561368418477099,0.7663341510989989
1,19,mutant,design_param,levels-skirt.level_ruffle.v,1.0,1.2169910833550375,0.7684623579200143
1,20,mutant,design_param,collar.component.hood_length.v,1,1.2508863707067088,0.7663341510989989
1,21,mutant,design_param,meta.bottom.v,,AsymmSkirtCircle,0.7938013729331924
2,1,offspring,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
2,1,offspring,design_param,left.sleeve.sleeveless.range.0,True,False,0.7938013729331924
2,1,offspring,design_param,left.sleeve.sleeveless.v,True,False,0.7938013729331924
2,2,mutant,design_param,meta.bottom.v,,AsymmSkirtCircle,0.7938013729331924
2,4,offspring,design_param,sleeve.standing_shoulder_len.v,5.0,5.74972709131613,0.7684623579200143
2,5,offspring,design_param,sleeve.connect_ruffle.v,1,1.3697318065336006,0.7684623579200143
2,6,offspring,,sleeve.connect_ruffle.v,1,1.3697318065336006,0.7684623579200143
2,7,offspring,design_param,sleeve.standing_shoulder_len.v,5.0,5.74972709131613,0.7684623579200143
2,8,offspring,design_param,flare-skirt.skirt-many-panels.panel_curve.v,0,0.35,0.7938013729331924
2,9,offspring,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
2,9,offspring,design_param,left.sleeve.sleeveless.range.0,True,False,0.7938013729331924
2,9,offspring,design_param,left.sleeve.sleeveless.v,True,False,0.7938013729331924
2,10,offspring,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
2,10,offspring,design_param,left.sleeve.sleeveless.range.0,True,False,0.7938013729331924
2,10,offspring,design_param,left.collar.f_bezier_y.v,0.55,0.8264141149954346,0.7938013729331924
2,10,offspring,design_param,left.sleeve.sleeveless.v,True,False,0.7938013729331924
2,12,offspring,design_param,meta.bottom.v,,AsymmSkirtCircle,0.7938013729331924
2,12,offspring,design_param,levels-skirt.level.v,Skirt2,AsymmSkirtCircle,0.7938013729331924
2,13,offspring,design_param,sleeve.standing_shoulder_len.v,5.0,5.74972709131613,0.7684623579200143
2,14,offspring,design_param,godet-skirt.base.range.1,PencilSkirt,,0.7938013729331924
2,14,offspring,design_param,meta.bottom.v,,AsymmSkirtCircle,0.7938013729331924
2,14,offspring,design_param,godet-skirt.base.v,PencilSkirt,Skirt2,0.7938013729331924
2,15,offspring,design_param,flare-skirt.cut.place.v,-0.5,-0.7144908628134401,0.7938013729331924
2,15,offspring,design_param,meta.bottom.v,,AsymmSkirtCircle,0.7938013729331924
2,16,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.8368550042462352,0.7684623579200143
2,16,mutant,design_param,sleeve.standing_shoulder_len.v,5.0,5.74972709131613,0.7684623579200143
2,17,mutant,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
2,17,mutant,design_param,left.sleeve.sleeveless.range.0,True,False,0.7938013729331924
2,17,mutant,design_param,left.sleeve.sleeveless.v,True,False,0.7938013729331924
2,18,mutant,design_param,pants.cuff.type.v,,CuffSkirt,0.7684623579200143
2,18,mutant,design_param,sleeve.connect_ruffle.v,1,1.3697318065336006,0.7684623579200143
2,19,mutant,design_param,sleeve.connect_ruffle.v,1,1.3697318065336006,0.7684623579200143
2,19,mutant,design_param,levels-skirt.level.v,Skirt2,SkirtCircle,0.7684623579200143
2,20,mutant,design_param,left.sleeve.connecting_width.v,0.2,1.5731193448913818,0.7938013729331924
2,20,mutant,design_param,meta.bottom.v,,AsymmSkirtCircle,0.7938013729331924
3,1,offspring,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
3,1,offspring,design_param,left.sleeve.sleeveless.range.0,True,False,0.7938013729331924
3,1,offspring,design_param,left.sleeve.sleeveless.v,True,False,0.7938013729331924
3,2,mutant,design_param,meta.bottom.v,,AsymmSkirtCircle,0.7938013729331924
3,3,offspring,design_param,flare-skirt.skirt-many-panels.panel_curve.v,0,0.35,0.7938013729331924
3,4,offspring,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
3,4,offspring,design_param,left.sleeve.sleeveless.range.0,True,False,0.7938013729331924
3,4,offspring,design_param,left.sleeve.sleeveless.v,True,False,0.7938013729331924
3,5,offspring,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
3,5,offspring,design_param,left.sleeve.sleeveless.range.0,True,False,0.7938013729331924
3,5,offspring,design_param,left.collar.f_bezier_y.v,0.55,0.8264141149954346,0.7938013729331924
3,5,offspring,design_param,left.sleeve.sleeveless.v,True,False,0.7938013729331924
3,6,offspring,,flare-skirt.skirt-many-panels.panel_curve.v,0,0.35,0.7938013729331924
3,7,offspring,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
3,7,offspring,design_param,left.sleeve.sleeveless.range.0,True,False,0.7938013729331924
3,7,offspring,design_param,left.sleeve.sleeveless.v,True,False,0.7938013729331924
3,8,offspring,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
3,8,offspring,design_param,left.sleeve.sleeveless.range.0,True,False,0.7938013729331924
3,8,offspring,design_param,left.collar.f_bezier_y.v,0.55,0.8264141149954346,0.7938013729331924
3,8,offspring,design_param,left.sleeve.sleeveless.v,True,False,0.7938013729331924
3,8,offspring,design_param,skirt.ruffle.v,1.3,1.3391832289562413,0.7938013729331924
3,9,offspring,design_param,pencil-skirt.back_slit.v,0,0.45761900160415936,0.7938013729331924
3,9,offspring,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
3,9,offspring,design_param,left.sleeve.sleeveless.range.0,True,False,0.7938013729331924
3,9,offspring,design_param,left.sleeve.sleeveless.v,True,False,0.7938013729331924
3,10,offspring,design_param,left.sleeve.sleeveless.range.1,False,,0.7938013729331924
