Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5398146851869707,0.4670877217535588,0.6,0.0,0.2,-0.000546645222170905,0.002537076424180662
2,0.5443246213905203,0.4672842850767462,0.8,0.004509936203549558,0.2,0.004318594913845453,-0.0009373089034940829
3,0.5684324301814906,0.4682075069677018,0.8,0.024107808790970298,0.2,-0.012296768898265564,0.0
4,0.5684324301814906,0.48653311799354004,0.8,0.0,0.2,-0.01733031595791461,0.01859853678532833
5,0.5684324301814906,0.4923199736902733,0.8,0.0,0.0,-0.024284728266551335,0.02465339950626355
6,0.5684324301814906,0.5157650132771991,0.8,0.0,0.2,-0.006090689020384388,0.0
7,0.5684324301814906,0.4682032409538498,1.0,0.0,0.0,-0.04886896731785871,-0.0005256197188933109
8,0.5746888901003585,0.4975468700276309,0.8,0.006256459918867918,0.2,-0.007191778203614485,0.0
9,0.5746888901003585,0.4984121067402726,0.8,0.0,0.0,-0.03018641192807737,0.0
10,0.5746888901003585,0.4798390660121898,1.0,0.0,0.2,-0.05039816638772321,0.0
11,0.5746888901003585,0.5134236143484795,0.6,0.0,0.4,-0.012196860637861628,0.07634730989022814
12,0.5746888901003585,0.4723175378350001,1.0,0.0,0.0,-0.050809094786418776,-1.6653345369377348e-16
13,0.5746888901003585,0.4671740261844749,1.0,0.0,0.0,-0.051484459639515104,0.0
14,0.5746888901003585,0.467987182135653,1.0,0.0,0.0,-0.060271660409839424,0.0
15,0.5746888901003585,0.4836841110222882,1.0,0.0,0.2,-0.012841127217150573,0.0
