avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_inversion,mut_gain_split,mut_gain_swap
0.7223346234031667,0.7409877698366071,0.7271870193964156,0.7048358895590536,0.7542668283731817,0.7581436203395743,0.0,1,-0.014516930334682224,-0.039016599855516546,-0.007648793666612752,-0.01936486820699382,-0.011689191258128506
0.7396173027687645,0.7549654273219364,0.7478935088957663,0.7368449085484765,0.7022539305887365,0.7869062571996661,0.02876263686009184,2,-0.004688273662941708,-0.02129871179109788,-0.03305148407274172,0.0007223339461831957,-0.004033187480853961
0.753554933432484,0.776126367033707,0.7590729841799471,0.752406443531008,0.7135052564473126,0.7869062571996661,0.0,3,-0.014358410312270156,-0.03449981366865816,-0.013040371687122132,-0.01454670154443416,
0.7477751450571157,0.7842778185484005,0.753852341995111,0.73743947858668,0.7283063496955923,0.7869062571996661,0.0,4,-0.029111257227656645,-0.04946677861298618,-0.019236541512975713,-0.03171302758669495,-0.028933801987165886
0.7505706823182832,0.7842778185484005,0.7711406242957503,0.7285831518618182,0.7225339000041586,0.788594798613099,0.0016885414134328869,5,-0.01182297492701738,-0.05832310533784783,-0.02925988080615788,-0.00601067296730388,
