avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.22372238984673304,0.22372238984673304,0.0,0.0,0.22372238984673304,0.7885192849141764,0.0,0,0.0,0.0,,,,,,
0.6678485416532803,0.7742144589338852,0.6787176736095013,0.7368575594353636,0.24197002541946022,0.7885192849141764,0.0,1,-0.08716241568341625,-0.047681421252597174,,-0.019906365114316094,,-0.008498275820413922,-0.23726331953723157,-0.010529384120731603
0.6986765839866873,0.7808888312039036,0.7445647258403127,0.742756079930816,0.25659378557845597,0.8011965812336075,0.012677296319431042,2,-0.035329029307037074,-0.04302559287031762,0.0,-0.02488602628904163,-0.024324442941423774,-0.0029763343025395184,-0.08691166280527159,-0.029419878101310137
0.6731619489006491,0.7891046552782512,0.6889631072473019,0.7314030150620199,0.26105034449095127,0.8011965812336075,0.0,3,-0.09620846777317622,-0.06662424209172982,-0.012732885952255524,-0.031149108908642604,-0.40830219921039207,-0.04066114881079408,-0.13735296833030008,-0.013656666361932523
0.6779459114848699,0.7927450503539868,0.762205189242969,0.7344733268807097,0.0,0.8123767129469006,0.011180131713293129,4,-0.030539861111017724,-0.06355393027304015,-0.005990234974128243,-0.02516357655600976,-0.022754990503949246,-0.01915719570503227,-0.06994319693021482,-0.023867424951397414
0.7159110361450582,0.8014649290983221,0.7708398574951411,0.7542448082773096,0.2573067692624589,0.8123767129469006,0.0,5,-0.03242133992255139,-0.051610161170169984,-0.002901970557330491,-0.033397480841507066,-0.007963882687160695,-0.029479366103080218,-0.09035001493184665,0.0
0.7230718463083472,0.8123767129469006,0.8014325069402654,0.7438740170968607,0.23711565398806633,0.8467824212939078,0.03440570834700718,6,-0.010944206006635315,-0.06850269585003987,0.0029064200609338897,0.012887591292021106,-0.025885228606587263,0.005793141790151853,-0.06305333259026308,-0.014153013184437957
0.593143779267402,0.8296384241860548,0.6458591274089778,0.5678747600164896,0.2468638187860965,0.8467824212939078,0.0,7,-0.18635147782603853,-0.2665646811391041,-0.02253177934719386,-0.05278905071646902,-0.8467824212939078,-0.02710688312777393,-0.3495815044778225,
0.6853952711790808,0.8310431747526339,0.7670428489513504,0.7386845353081929,0.0,0.8467824212939078,0.0,8,-0.06551894392531064,-0.09683199631211796,-0.02494968106336176,-0.06131430785425365,,-0.00541050321858183,-0.13094708314024817,-0.04640949046033166
0.6600683669086576,0.8310431747526339,0.6853961491906632,0.7570139743928223,0.0,0.8467824212939078,0.0,9,-0.149761352274742,-0.07662490894855575,-0.07108785466199241,0.0,-0.46307791844769813,-0.06957042405726255,-0.10433173024032184,
0.7016896849161554,0.8310431747526339,0.7877472846261618,0.6953457847013191,0.2534813970989927,0.8467824212939078,0.0,10,-0.03918156341370075,-0.1420483951979246,-0.05651524033102895,-0.04093187349186452,0.008181752757163596,-0.013302661878057565,-0.09962261471712736,-0.024399699908193424
0.696101070516512,0.8467824212939078,0.7622208160029126,0.7663362549648909,0.0,0.8467824212939078,0.0,11,-0.08456160529099516,-0.08044616632901684,0.0,-0.0827474689552542,-0.09590242192439369,-0.06906046653464452,-0.11059332137252731,-0.0932673437591256
0.7108447913014186,0.8467824212939078,0.7464676150621449,0.7551094583830554,0.25535719793947453,0.8467824212939078,0.0,12,-0.10031480623176282,-0.09167296291085247,-0.007510593115731286,-0.013242623837319778,-0.8467824212939078,-0.03994648370413978,,-0.06271292511766442
0.6973072951760461,0.8467824212939078,0.7711476535012814,0.697911003019949,0.2500559043816305,0.8467824212939078,0.0,13,-0.07563476779262633,-0.14887141827395875,,-0.077315356065531,-0.05857520616633127,-0.047538935511525104,-0.10811704062816911,-0.04303623410997215
0.6768978664440929,0.8467824212939078,0.7855824595864594,0.6949666012002956,0.0,0.8467824212939078,0.0,14,-0.06119996170744827,-0.15181582009361225,-0.033609110833165756,-0.04290361186159878,-0.06743114931989058,-0.08443944870068093,-0.0773925625472126,-0.07492262465659545
0.6825409346128583,0.8467824212939078,0.736299455267523,0.6940137750939317,0.25737400338885497,0.8467824212939078,0.0,15,-0.11048296602638463,-0.15276864619997602,-0.02203343111289502,0.0,-0.03853283252021311,-0.024790627260465457,-0.5151894753667512,-0.08886381053478287
