generation,chromosome,chromosome_origin,last_mutation,parameter,old_value,new_value,fitness
3,9,offspring,design_param,left.collar.bc_angle.v,95,75,0.7532858962096247
3,10,offspring,design_param,left.collar.fc_angle.v,95,75,0.6919439335499137
3,11,offspring,design_param,left.collar.fc_angle.v,95,75,0.6994533790374946
3,11,offspring,design_param,collar.b_bezier_y.v,0.1,0.6781139088143747,0.6994533790374946
3,12,offspring,design_param,waistband.waist.v,1.0,1.7481266666803834,0.6797725293815753
3,13,offspring,design_param,collar.fc_angle.v,95,70,0.5879898140816957
3,13,offspring,design_param,left.collar.bc_angle.v,95,81,0.5879898140816957
3,14,offspring,design_param,collar.f_collar.range.6,Bezier2NeckHalf,,0.7187333747576384
3,14,offspring,design_param,collar.f_collar.range.3,SquareNeckHalf,TrapezoidNeckHalf,0.7187333747576384
3,14,offspring,design_param,collar.f_collar.range.5,CircleArcNeckHalf,Bezier2NeckHalf,0.7187333747576384
3,14,offspring,design_param,collar.f_collar.range.1,CurvyNeckHalf,VNeckHalf,0.7187333747576384
3,14,offspring,design_param,collar.f_collar.range.0,CircleNeckHalf,CurvyNeckHalf,0.7187333747576384
3,14,offspring,design_param,collar.f_collar.range.2,VNeckHalf,SquareNeckHalf,0.7187333747576384
3,14,offspring,design_param,collar.f_collar.v,CircleNeckHalf,Bezier2NeckHalf,0.7187333747576384
3,14,offspring,design_param,collar.f_collar.range.4,TrapezoidNeckHalf,CircleArcNeckHalf,0.7187333747576384
3,15,offspring,design_param,collar.b_flip_curve.range.1,False,,0.6751365001113485
3,15,offspring,design_param,collar.fc_angle.v,95,73,0.6751365001113485
3,15,offspring,design_param,collar.b_flip_curve.v,False,True,0.6751365001113485
3,16,offspring,design_param,left.collar.bc_angle.v,95,81,0.6898598890224177
3,19,mutant,design_param,left.collar.bc_angle.v,95,81,0.5980186262039251
3,19,mutant,design_param,collar.f_bezier_y.v,0.55,0.3125978843068875,0.5980186262039251
3,20,mutant,design_param,left.collar.bc_angle.v,95,81,0.7735893253123858
3,20,mutant,design_param,collar.bc_angle.v,95,84,0.7735893253123858
3,22,mutant,design_param,meta.upper.range.0,FittedShirt,Shirt,0.7716546313425847
3,22,mutant,design_param,meta.upper.v,FittedShirt,Shirt,0.7716546313425847
3,22,mutant,design_param,meta.upper.range.1,Shirt,,0.7716546313425847
3,25,mutant,design_param,left.shirt.width.v,1.05,1.2978870398496702,0.7405952599045217
3,26,mutant,design_param,sleeve.sleeveless.range.0,True,False,0.768611942029466
3,26,mutant,design_param,left.collar.bc_angle.v,95,81,0.768611942029466
3,26,mutant,design_param,sleeve.sleeveless.range.1,False,,0.768611942029466
3,26,mutant,design_param,sleeve.sleeveless.v,True,False,0.768611942029466
4,0,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
4,0,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
4,1,mutant,design_param,left.collar.bc_angle.v,95,81,0.7735893253123858
4,1,mutant,design_param,collar.bc_angle.v,95,84,0.7735893253123858
4,3,mutant,design_param,meta.upper.range.0,FittedShirt,Shirt,0.7716546313425847
4,3,mutant,design_param,meta.upper.v,FittedShirt,Shirt,0.7716546313425847
4,3,mutant,design_param,meta.upper.range.1,Shirt,,0.7716546313425847
4,5,mutant,design_param,left.collar.bc_angle.v,95,81,0.768611942029466
4,7,offspring,design_param,meta.upper.range.0,FittedShirt,Shirt,0.6331228059579185
4,7,offspring,design_param,collar.fc_angle.v,95,97,0.6331228059579185
4,7,offspring,design_param,meta.upper.v,FittedShirt,Shirt,0.6331228059579185
4,7,offspring,design_param,meta.upper.range.1,Shirt,,0.6331228059579185
4,8,offspring,design_param,left.collar.bc_angle.v,95,81,0.6994533790374946
4,8,offspring,design_param,collar.b_bezier_y.v,0.1,0.6762707833634578,0.6994533790374946
4,10,offspring,design_param,left.collar.bc_angle.v,95,81,0.6999700639358802
4,10,offspring,design_param,collar.bc_angle.v,95,84,0.6999700639358802
4,10,offspring,design_param,collar.bc_depth.v,0,0.5723134974847863,0.6999700639358802
4,11,offspring,design_param,collar.f_collar.range.6,Bezier2NeckHalf,,0.7351582870700328
4,11,offspring,design_param,collar.b_flip_curve.range.1,False,,0.7351582870700328
4,11,offspring,design_param,collar.f_collar.range.3,SquareNeckHalf,TrapezoidNeckHalf,0.7351582870700328
4,11,offspring,design_param,collar.f_collar.range.5,CircleArcNeckHalf,Bezier2NeckHalf,0.7351582870700328
4,11,offspring,design_param,collar.f_collar.range.1,CurvyNeckHalf,VNeckHalf,0.7351582870700328
4,11,offspring,design_param,collar.f_collar.range.0,CircleNeckHalf,CurvyNeckHalf,0.7351582870700328
4,11,offspring,design_param,collar.f_collar.range.2,VNeckHalf,SquareNeckHalf,0.7351582870700328
4,11,offspring,design_param,collar.f_collar.v,CircleNeckHalf,VNeckHalf,0.7351582870700328
4,11,offspring,design_param,collar.b_flip_curve.v,False,True,0.7351582870700328
4,11,offspring,design_param,collar.f_collar.range.4,TrapezoidNeckHalf,CircleArcNeckHalf,0.7351582870700328
4,12,offspring,design_param,collar.bc_angle.v,95,73,0.7662564579858516
4,13,offspring,design_param,left.collar.b_bezier_y.v,0.1,0.2279394425453653,0.6994533790374946
4,13,offspring,design_param,collar.b_flip_curve.range.1,False,,0.6994533790374946
4,13,offspring,design_param,collar.b_flip_curve.v,False,True,0.6994533790374946
4,14,offspring,design_param,left.collar.bc_angle.v,95,81,0.6994533790374946
4,14,offspring,design_param,collar.bc_angle.v,95,84,0.6994533790374946
4,15,offspring,design_param,left.collar.bc_angle.v,95,81,0.6948522171850691
4,16,offspring,design_param,left.shirt.width.v,1.05,1.1074056006881494,0.6807514699315446
4,16,offspring,design_param,left.collar.bc_angle.v,95,81,0.6807514699315446
4,16,offspring,design_param,collar.bc_angle.v,95,84,0.6807514699315446
4,17,offspring,design_param,meta.bottom.v,,SkirtLevels,0.7169831345107676
4,18,mutant,design_param,left.collar.bc_angle.v,95,81,0.5980186262039251
4,20,mutant,design_param,left.collar.width.v,0.2,0.11548743615202106,0.7716546313425847
4,21,mutant,design_param,collar.b_flip_curve.range.1,False,,0.60408838571309
4,21,mutant,design_param,collar.f_bezier_x.v,0.3,0.6532857904456187,0.60408838571309
4,21,mutant,design_param,collar.b_flip_curve.v,False,True,0.60408838571309
4,22,mutant,design_param,collar.f_bezier_x.v,0.3,0.12056462461530881,0.5980186262039251
4,22,mutant,design_param,left.collar.bc_angle.v,95,81,0.5980186262039251
4,23,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
4,23,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
4,24,mutant,design_param,left.collar.bc_angle.v,95,81,0.60408838571309
4,24,mutant,design_param,shirt.width.v,1.05,1.2762983516702304,0.60408838571309
4,25,mutant,design_param,left.collar.bc_angle.v,95,81,0.60408838571309
4,25,mutant,design_param,collar.bc_angle.v,95,84,0.60408838571309
5,0,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
5,0,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
5,1,mutant,design_param,left.collar.bc_angle.v,95,81,0.7735893253123858
5,1,mutant,design_param,collar.bc_angle.v,95,84,0.7735893253123858
5,2,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
5,2,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
5,4,mutant,design_param,meta.upper.range.0,FittedShirt,Shirt,0.7716546313425847
5,4,mutant,design_param,meta.upper.v,FittedShirt,Shirt,0.7716546313425847
5,4,mutant,design_param,meta.upper.range.1,Shirt,,0.7716546313425847
5,6,offspring,,collar.b_flip_curve.range.1,False,,0.6994533790374946
5,6,offspring,,collar.b_flip_curve.v,False,True,0.6994533790374946
5,7,offspring,design_param,meta.upper.range.0,FittedShirt,Shirt,0.6994533790374946
5,7,offspring,design_param,collar.b_flip_curve.range.1,False,,0.6994533790374946
5,7,offspring,design_param,meta.upper.v,FittedShirt,,0.6994533790374946
5,7,offspring,design_param,collar.b_flip_curve.v,False,True,0.6994533790374946
5,7,offspring,design_param,meta.upper.range.1,Shirt,,0.6994533790374946
5,8,offspring,design_param,meta.upper.range.0,FittedShirt,Shirt,0.6331228059579185
5,8,offspring,design_param,collar.fc_angle.v,95,86,0.6331228059579185
5,8,offspring,design_param,meta.upper.v,FittedShirt,Shirt,0.6331228059579185
5,8,offspring,design_param,meta.upper.range.1,Shirt,,0.6331228059579185
5,9,offspring,design_param,meta.upper.range.0,FittedShirt,Shirt,0.7221073690435122
5,9,offspring,design_param,left.collar.b_bezier_x.v,0.15,0.6638263887456918,0.7221073690435122
5,9,offspring,design_param,meta.upper.v,FittedShirt,Shirt,0.7221073690435122
5,9,offspring,design_param,meta.upper.range.1,Shirt,,0.7221073690435122
5,10,offspring,design_param,meta.upper.range.0,FittedShirt,Shirt,0.7221073690435122
5,10,offspring,design_param,left.enable_asym.v,False,True,0.7221073690435122
5,10,offspring,design_param,left.enable_asym.range.1,False,,0.7221073690435122
5,10,offspring,design_param,meta.upper.v,FittedShirt,Shirt,0.7221073690435122
5,10,offspring,design_param,meta.upper.range.1,Shirt,,0.7221073690435122
5,11,offspring,design_param,meta.upper.range.0,FittedShirt,Shirt,0.7662564579858516
5,11,offspring,design_param,collar.b_flip_curve.range.1,False,,0.7662564579858516
5,11,offspring,design_param,meta.upper.v,FittedShirt,Shirt,0.7662564579858516
5,11,offspring,design_param,collar.b_flip_curve.v,False,True,0.7662564579858516
5,11,offspring,design_param,meta.upper.range.1,Shirt,,0.7662564579858516
5,12,offspring,design_param,left.collar.f_collar.v,CircleNeckHalf,CurvyNeckHalf,0.6865208223937749
5,12,offspring,design_param,left.collar.f_collar.range.0,CircleNeckHalf,CurvyNeckHalf,0.6865208223937749
5,12,offspring,design_param,meta.upper.range.0,FittedShirt,Shirt,0.6865208223937749
5,12,offspring,design_param,left.collar.f_collar.range.6,Bezier2NeckHalf,,0.6865208223937749
5,12,offspring,design_param,left.collar.f_collar.range.4,TrapezoidNeckHalf,CircleArcNeckHalf,0.6865208223937749
5,12,offspring,design_param,left.collar.f_collar.range.2,VNeckHalf,SquareNeckHalf,0.6865208223937749
5,12,offspring,design_param,meta.upper.v,FittedShirt,Shirt,0.6865208223937749
5,12,offspring,design_param,left.collar.f_collar.range.3,SquareNeckHalf,TrapezoidNeckHalf,0.6865208223937749
5,12,offspring,design_param,meta.upper.range.1,Shirt,,0.6865208223937749
5,12,offspring,design_param,left.collar.f_collar.range.1,CurvyNeckHalf,VNeckHalf,0.6865208223937749
5,12,offspring,design_param,left.collar.f_collar.range.5,CircleArcNeckHalf,Bezier2NeckHalf,0.6865208223937749
5,13,offspring,design_param,meta.upper.range.0,FittedShirt,Shirt,0.7221073690435122
5,13,offspring,design_param,meta.upper.v,FittedShirt,Shirt,0.7221073690435122
5,13,offspring,design_param,meta.upper.range.1,Shirt,,0.7221073690435122
5,14,offspring,design_param,left.collar.bc_angle.v,95,81,0.6994533790374946
5,14,offspring,design_param,collar.bc_angle.v,95,84,0.6994533790374946
5,16,offspring,design_param,collar.b_flip_curve.range.1,False,,0.6275943682142983
5,16,offspring,design_param,collar.b_flip_curve.v,False,True,0.6275943682142983
5,17,mutant,design_param,meta.upper.range.0,FittedShirt,Shirt,0.7339931564280516
5,17,mutant,design_param,meta.upper.v,FittedShirt,Shirt,0.7339931564280516
5,17,mutant,design_param,meta.upper.range.1,Shirt,,0.7339931564280516
5,18,mutant,design_param,meta.upper.range.0,FittedShirt,Shirt,0.7259441960678278
5,18,mutant,design_param,left.shirt.flare.v,1.0,1.2546670243347087,0.7259441960678278
5,18,mutant,design_param,meta.upper.v,FittedShirt,Shirt,0.7259441960678278
5,18,mutant,design_param,meta.upper.range.1,Shirt,,0.7259441960678278
5,19,mutant,design_param,left.collar.fc_angle.v,95,108,0.7716546313425847
5,20,mutant,design_param,meta.upper.range.0,FittedShirt,Shirt,0.663705792562259
5,20,mutant,design_param,meta.upper.v,FittedShirt,Shirt,0.663705792562259
5,20,mutant,design_param,meta.upper.range.1,Shirt,,0.663705792562259
5,21,mutant,design_param,left.collar.width.v,0.2,0.718911214680932,0.7735893253123858
5,21,mutant,design_param,left.collar.bc_angle.v,95,81,0.7735893253123858
5,21,mutant,design_param,collar.bc_angle.v,95,84,0.7735893253123858
5,22,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.6074025437997781,0.7735893253123858
5,22,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
5,22,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
5,23,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
5,23,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
5,23,mutant,design_param,left.collar.f_bezier_y.v,0.55,0.7822939798589527,0.7735893253123858
5,24,mutant,design_param,collar.b_flip_curve.range.1,False,,0.60408838571309
5,24,mutant,design_param,collar.f_bezier_x.v,0.3,0.7797220837731844,0.60408838571309
5,24,mutant,design_param,collar.b_flip_curve.v,False,True,0.60408838571309
5,25,mutant,design_param,collar.b_flip_curve.range.1,False,,0.60408838571309
5,25,mutant,design_param,collar.b_flip_curve.v,False,True,0.60408838571309
5,25,mutant,design_param,shirt.flare.v,1.0,1.5508619185545887,0.60408838571309
6,0,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
6,0,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
6,1,mutant,design_param,left.collar.bc_angle.v,95,81,0.7735893253123858
6,1,mutant,design_param,collar.bc_angle.v,95,84,0.7735893253123858
6,2,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
6,2,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
6,3,mutant,design_param,left.collar.width.v,0.2,0.718911214680932,0.7735893253123858
6,3,mutant,design_param,left.collar.bc_angle.v,95,81,0.7735893253123858
6,3,mutant,design_param,collar.bc_angle.v,95,84,0.7735893253123858
6,4,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.6074025437997781,0.7735893253123858
6,4,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
6,4,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
6,5,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
6,5,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
6,5,mutant,design_param,left.collar.f_bezier_y.v,0.55,0.7822939798589527,0.7735893253123858
6,6,offspring,design_param,left.collar.width.v,0.2,0.718911214680932,0.7662564579858516
6,6,offspring,design_param,left.collar.bc_angle.v,95,81,0.7662564579858516
6,6,offspring,design_param,collar.bc_angle.v,95,84,0.7662564579858516
6,7,offspring,design_param,left.collar.bc_angle.v,95,81,0.7662564579858516
6,7,offspring,design_param,collar.bc_angle.v,95,84,0.7662564579858516
6,8,offspring,design_param,left.collar.b_bezier_y.v,0.1,0.6074025437997781,0.7662564579858516
6,8,offspring,design_param,collar.bc_angle.v,95,84,0.7662564579858516
6,9,offspring,design_param,left.collar.width.v,0.2,0.718911214680932,0.6994533790374946
6,9,offspring,design_param,left.collar.bc_angle.v,95,81,0.6994533790374946
6,9,offspring,design_param,collar.bc_angle.v,95,84,0.6994533790374946
6,10,offspring,design_param,left.collar.width.v,0.2,0.718911214680932,0.6994533790374946
6,10,offspring,design_param,left.collar.bc_angle.v,95,81,0.6994533790374946
6,10,offspring,design_param,collar.bc_angle.v,95,84,0.6994533790374946
6,11,offspring,design_param,left.collar.f_collar.v,CircleNeckHalf,SquareNeckHalf,0.6350948638155647
6,11,offspring,design_param,left.collar.f_collar.range.0,CircleNeckHalf,CurvyNeckHalf,0.6350948638155647
6,11,offspring,design_param,left.collar.f_collar.range.6,Bezier2NeckHalf,,0.6350948638155647
6,11,offspring,design_param,collar.b_flip_curve.range.1,False,,0.6350948638155647
6,11,offspring,design_param,left.collar.f_collar.range.4,TrapezoidNeckHalf,CircleArcNeckHalf,0.6350948638155647
6,11,offspring,design_param,left.collar.f_collar.range.2,VNeckHalf,SquareNeckHalf,0.6350948638155647
6,11,offspring,design_param,collar.b_flip_curve.v,False,True,0.6350948638155647
6,11,offspring,design_param,left.collar.f_collar.range.3,SquareNeckHalf,TrapezoidNeckHalf,0.6350948638155647
6,11,offspring,design_param,left.collar.f_collar.range.1,CurvyNeckHalf,VNeckHalf,0.6350948638155647
6,11,offspring,design_param,left.collar.f_bezier_y.v,0.55,0.7822939798589527,0.6350948638155647
6,11,offspring,design_param,left.collar.f_collar.range.5,CircleArcNeckHalf,Bezier2NeckHalf,0.6350948638155647
6,12,offspring,design_param,collar.b_flip_curve.range.1,False,,0.6751365001113485
6,12,offspring,design_param,collar.b_flip_curve.v,False,True,0.6751365001113485
6,13,offspring,design_param,left.collar.b_bezier_y.v,0.1,0.26469801506027596,0.6994533790374946
6,13,offspring,design_param,collar.b_flip_curve.range.1,False,,0.6994533790374946
6,13,offspring,design_param,collar.b_flip_curve.v,False,True,0.6994533790374946
6,13,offspring,design_param,left.collar.f_bezier_y.v,0.55,0.7822939798589527,0.6994533790374946
6,14,offspring,design_param,collar.f_collar.range.6,Bezier2NeckHalf,,0.5945713057525949
6,14,offspring,design_param,collar.f_collar.range.3,SquareNeckHalf,TrapezoidNeckHalf,0.5945713057525949
6,14,offspring,design_param,collar.f_collar.range.5,CircleArcNeckHalf,Bezier2NeckHalf,0.5945713057525949
6,14,offspring,design_param,left.collar.width.v,0.2,0.718911214680932,0.5945713057525949
6,14,offspring,design_param,left.collar.bc_angle.v,95,81,0.5945713057525949
6,14,offspring,design_param,collar.f_collar.range.1,CurvyNeckHalf,VNeckHalf,0.5945713057525949
6,14,offspring,design_param,collar.f_collar.range.0,CircleNeckHalf,CurvyNeckHalf,0.5945713057525949
6,14,offspring,design_param,collar.f_collar.range.2,VNeckHalf,SquareNeckHalf,0.5945713057525949
6,14,offspring,design_param,collar.f_collar.v,CircleNeckHalf,CurvyNeckHalf,0.5945713057525949
6,14,offspring,design_param,collar.bc_angle.v,95,84,0.5945713057525949
6,14,offspring,design_param,collar.f_collar.range.4,TrapezoidNeckHalf,CircleArcNeckHalf,0.5945713057525949
6,15,offspring,design_param,left.collar.b_bezier_y.v,0.1,0.27097830007197915,0.7662564579858516
6,15,offspring,design_param,collar.b_flip_curve.range.1,False,,0.7662564579858516
6,15,offspring,design_param,collar.b_flip_curve.v,False,True,0.7662564579858516
6,16,offspring,design_param,collar.b_flip_curve.range.1,False,,0.7208200182109378
6,16,offspring,design_param,collar.b_flip_curve.v,False,True,0.7208200182109378
6,17,offspring,design_param,meta.bottom.v,,PencilSkirt,0.6994533790374946
6,17,offspring,design_param,collar.b_flip_curve.range.1,False,,0.6994533790374946
6,17,offspring,design_param,collar.b_flip_curve.v,False,True,0.6994533790374946
6,18,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.6074025437997781,0.7735893253123858
6,18,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
6,19,mutant,design_param,left.collar.width.v,0.2,0.718911214680932,0.6267155592440317
6,19,mutant,design_param,left.collar.bc_angle.v,95,81,0.6267155592440317
6,19,mutant,design_param,collar.bc_angle.v,95,84,0.6267155592440317
6,20,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
6,20,mutant,design_param,left.collar.fc_angle.v,95,71,0.7735893253123858
6,20,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
6,21,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.6074025437997781,0.6161544523925019
6,21,mutant,design_param,collar.f_collar.range.6,Bezier2NeckHalf,,0.6161544523925019
6,21,mutant,design_param,collar.b_flip_curve.range.1,False,,0.6161544523925019
6,21,mutant,design_param,collar.f_collar.range.3,SquareNeckHalf,TrapezoidNeckHalf,0.6161544523925019
6,21,mutant,design_param,collar.f_collar.range.5,CircleArcNeckHalf,Bezier2NeckHalf,0.6161544523925019
6,21,mutant,design_param,collar.f_collar.range.1,CurvyNeckHalf,VNeckHalf,0.6161544523925019
6,21,mutant,design_param,collar.f_collar.range.0,CircleNeckHalf,CurvyNeckHalf,0.6161544523925019
6,21,mutant,design_param,collar.f_collar.range.2,VNeckHalf,SquareNeckHalf,0.6161544523925019
6,21,mutant,design_param,collar.f_collar.v,CircleNeckHalf,Bezier2NeckHalf,0.6161544523925019
6,21,mutant,design_param,collar.b_flip_curve.v,False,True,0.6161544523925019
6,21,mutant,design_param,collar.f_collar.range.4,TrapezoidNeckHalf,CircleArcNeckHalf,0.6161544523925019
6,22,mutant,design_param,left.collar.fc_angle.v,95,75,0.7735893253123858
6,22,mutant,design_param,left.collar.bc_angle.v,95,81,0.7735893253123858
6,22,mutant,design_param,collar.bc_angle.v,95,84,0.7735893253123858
6,23,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.13114501850650756,0.7735893253123858
6,23,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
6,23,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
6,24,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
6,24,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
6,24,mutant,design_param,left.collar.f_bezier_x.v,0.3,0.8030277809280362,0.7735893253123858
6,25,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.6074025437997781,0.60408838571309
6,25,mutant,design_param,collar.b_flip_curve.range.1,False,,0.60408838571309
6,25,mutant,design_param,collar.b_flip_curve.v,False,True,0.60408838571309
6,26,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.6074025437997781,0.5719521799101034
6,26,mutant,design_param,collar.b_flip_curve.range.1,False,,0.5719521799101034
6,26,mutant,design_param,waistband.width.v,0.2,0.895988362574945,0.5719521799101034
6,26,mutant,design_param,collar.b_flip_curve.v,False,True,0.5719521799101034
7,0,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
7,0,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
7,1,mutant,design_param,left.collar.bc_angle.v,95,81,0.7735893253123858
7,1,mutant,design_param,collar.bc_angle.v,95,84,0.7735893253123858
7,2,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
7,2,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
7,3,mutant,design_param,left.collar.width.v,0.2,0.718911214680932,0.7735893253123858
7,3,mutant,design_param,left.collar.bc_angle.v,95,81,0.7735893253123858
7,3,mutant,design_param,collar.bc_angle.v,95,84,0.7735893253123858
7,4,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.6074025437997781,0.7735893253123858
7,4,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
7,4,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
7,5,mutant,design_param,collar.b_flip_curve.range.1,False,,0.7735893253123858
7,5,mutant,design_param,collar.b_flip_curve.v,False,True,0.7735893253123858
7,5,mutant,design_param,left.collar.f_bezier_y.v,0.55,0.7822939798589527,0.7735893253123858
7,6,offspring,,collar.b_flip_curve.range.1,False,,0.6994533790374946
7,6,offspring,,collar.b_flip_curve.v,False,True,0.6994533790374946
7,6,offspring,,left.collar.f_bezier_y.v,0.55,0.7822939798589527,0.6994533790374946
7,7,offspring,,left.collar.b_bezier_y.v,0.1,0.6074025437997781,0.6994533790374946
7,7,offspring,,collar.b_flip_curve.range.1,False,,0.6994533790374946
