Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5958939619179966,0.4674996526386204,0.8,0.031927859689021676,0.2,-0.0034512596014864448,0.0
2,0.5958939619179966,0.46763271662160905,0.6,0.0,0.4,0.013602528848117223,0.04111076917624035
3,0.5958939619179966,0.46814675443058845,0.8,0.0,0.0,-0.008422143543040495,0.0
4,0.5958939619179966,0.4894708448397502,0.6,0.0,0.4,0.004717979448443421,0.0
5,0.5958939619179966,0.4674003912429646,1.0,0.0,0.0,-0.053990072846966,-0.041332732870653255
6,0.5958939619179966,0.4729031883530806,1.0,0.0,0.0,-0.06159989807473228,-0.018880990895298377
7,0.5958939619179966,0.4925734877816906,0.8,0.0,0.2,-0.0625821927593993,0.04527611206120255
8,0.5958939619179966,0.4679269966124437,1.0,0.0,0.0,-0.0728191437721264,0.0
9,0.5958939619179966,0.48963550797483224,0.8,0.0,0.2,-0.0303462866194252,0.0
10,0.5958939619179966,0.4886066349666646,1.0,0.0,0.0,-0.020472434908512416,-0.052658194324614105
11,0.5958939619179966,0.5327624367055045,0.6,0.0,0.4,0.021733127379886974,-0.09001330728128276
12,0.5966675243554033,0.5296818352034942,0.8,0.0007735624374066719,0.6,-0.019086557235868728,-0.010252152784243629
13,0.5966675243554033,0.5679701701451482,0.8,0.0,0.2,0.021877277022855156,-0.0395715358997204
14,0.5966675243554033,0.54680404665773,1.0,0.0,0.0,-0.0486962358876036,0.0957803941769218
15,0.5966675243554033,0.49977372113724317,1.0,0.0,0.0,-0.04228835248291733,-0.05585184180888
