avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param
0.7040435208157874,0.7040435208157874,0.0,0.0,0.7040435208157874,0.7934229232392355,0.0,0,0.0,0.0,
0.7527280457622668,0.7667941149454772,0.7610256257243821,0.7564924820270206,0.6846454224504844,0.7934229232392355,0.0,1,-0.010560756637696142,-0.020210741654544274,-0.010560756637696142
0.773547944825833,0.7934229232392355,0.775255949755339,0.7858701171786627,0.6793852837991934,0.7934229232392355,0.0,2,-0.018166973483896644,-0.0075528060605729586,-0.018166973483896644
0.7746302684883264,0.7934229232392355,0.7833525151584717,0.7797425729205955,0.690429001246999,0.7934229232392355,0.0,3,-0.010070408080763945,-0.013680350318640205,-0.010070408080763945
0.7799552190750665,0.7934229232392355,0.7829384918310442,0.7934229232392357,0.6901991758221208,0.7934229232392355,0.0,4,-0.010484431408191367,0.0,-0.010484431408191367
0.7746634571562687,0.7934229232392355,0.7742550817304755,0.7797425729205955,0.7180531882104094,0.7934229232392355,0.0,5,-0.01916784150875998,-0.013680350318640205,-0.01916784150875998
0.767388474448025,0.7934229232392355,0.7729023977612752,0.7869103656638092,0.6225282165004685,0.7934229232392355,0.0,6,-0.020520525477960308,-0.006512557575426459,-0.020520525477960308
0.773562482320558,0.7934229232392355,0.7751824561477153,0.7855595996830921,0.680993209551597,0.7934229232392355,0.0,7,-0.018240467091520274,-0.007863323556143526,-0.018240467091520274
0.7628991830601667,0.7934229232392355,0.7729023977612752,0.7460134554544626,0.7370907980533214,0.7934229232392355,0.0,8,-0.020520525477960308,-0.04740946778477296,-0.020520525477960308
0.7717160369545084,0.7934229232392355,0.7853263578361029,0.7722448870657401,0.6853559012953448,0.7934229232392355,0.0,9,-0.0080965654031327,-0.02117803617349544,-0.0080965654031327
0.7659246892014917,0.7934229232392355,0.7387750155722983,0.7858701171786627,0.7125955301049002,0.7934229232392355,0.0,10,-0.054647907666937195,-0.0075528060605729586,-0.054647907666937195
