avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.14660194558114695,0.14660194558114695,0.0,0.0,0.14660194558114695,0.7731930247246298,0.0,0,0.0,0.0,,,,,,
0.5547435070443744,0.7542463230569734,0.5625326929368494,0.6357644939098429,0.0,0.8137186203365899,0.04052559561196012,1,-0.19565042032088178,-0.13556213197708897,0.04052559561196012,0.004560004956097097,-0.3821662774303745,-0.020579786436284664,-0.3992570297667444,-0.2728614178334368
0.7355544898198424,0.8087991709437502,0.7640685137581612,0.7497881237423968,0.4913191772524426,0.8293290484669924,0.015610428130402476,2,-0.04633340043643825,-0.06221653370305242,-0.02664254047188297,-0.031070589046309993,-0.05419963552065484,-0.0319430964408343,,-0.07107231312090523
0.6395251183867141,0.8172081334889166,0.6314642001468204,0.7630465624477357,0.0,0.8353593079685909,0.006030259501598523,3,-0.1848869518965257,-0.06107900997578911,,-0.06536609108010577,,-0.015888057536080396,-0.5961897790047196,-0.06047277440774301
0.7284593011842266,0.8261356589240577,0.7858169160116146,0.7701670566586419,0.23452146223718218,0.8353593079685909,0.0,4,-0.03620944001530969,-0.06267964318428292,-0.01444292638979113,-0.029538337188161456,-0.03582949008708636,-0.05296207621087351,,-0.008044216473854005
0.5876242058707467,0.8313391349675253,0.5652537669416634,0.6959719639933217,0.0,0.8353593079685909,0.0,5,-0.26658788965099517,-0.13637221422446985,0.0,-0.08742579586884663,,-0.07682183537816079,-0.5594395091661569,-0.050061234288434085
0.6238564454313648,0.8333492214680581,0.5909406499890141,0.7603631582223832,0.0,0.8353593079685909,0.0,6,-0.24240857147904402,-0.07499614974620772,,-0.046904498773839655,-0.8353593079685909,-0.01008401388216884,-0.5899389334578121,-0.06638060571923743
0.6681635634502581,0.8333492214680581,0.6215181958577367,0.776170268713472,0.25753255474968767,0.8353593079685909,0.0,7,-0.21183102561032138,-0.0591890392551189,,-0.05509381907406241,-0.8353593079685909,-0.042443936854699195,-0.1472874807706693,-0.3116791488781427
0.6454623368607716,0.8353593079685909,0.650741112276663,0.7540749028831181,0.0,0.8353593079685909,0.0,8,-0.18461819569192794,-0.08128440508547292,,-0.3218380184975942,-0.048959098178323224,-0.03691698062133127,-0.4869977416559968,-0.03873292315201401
0.570772645003968,0.8353593079685909,0.5816734197826073,0.6364183657351651,0.0,0.8353593079685909,0.0,9,-0.2536858881859836,-0.19894094223342584,-0.033540119007338776,-0.06660370946215466,,-0.009336176129237206,-0.6586989241942787,
0.645389942286862,0.8353593079685909,0.6362252976296499,0.7684097310953569,0.0,0.8353593079685909,0.0,10,-0.19913401033894104,-0.06694957687323407,-0.01566046288483003,,-0.06598983049390583,-0.03988661018729539,-0.4253445797183746,-0.04290062441863152
0.6883510196273446,0.8353593079685909,0.7020946881686368,0.7472465322044216,0.25078600681262103,0.8353593079685909,0.0,11,-0.13326461979995416,-0.08811277576416932,-0.049687996593226536,-0.086414586827121,-0.07023660547626331,-0.019369152012850055,-0.2945850851367944,-0.009336176129237206
