avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param
0.6598742777068974,0.6598742777068974,0.0,0.0,0.6598742777068974,0.7349201486167719,0.0,0,0.0,0.0,
0.6962451100212536,0.7218773130295313,0.723850209196597,0.6612630268841518,0.7020937390270738,0.745113166592947,0.010193017976175112,1,0.0,-0.0671124172244203,0.0
0.7234094666907034,0.7362911809756779,0.7369667277422843,0.7179093549148211,0.6789747020695417,0.74992779676226,0.004814630169312939,2,0.0,-0.017860211866632114,0.0
0.7216787895128236,0.7475204816776034,0.7472530022237529,0.7147559889891074,0.6209639691453414,0.74992779676226,0.0,3,0.0,-0.034770588592376465,0.0
0.7385517886131862,0.7499277967622601,0.7499277967622601,0.7399909285442275,0.6759151881436517,0.74992779676226,0.0,4,0.0,-0.009936868218032385,0.0
0.7289179915987148,0.7499277967622601,0.7499277967622601,0.7227765507605922,0.6484347291334795,0.74992779676226,0.0,5,0.0,-0.02715124600166786,0.0
0.7316129638023893,0.7499277967622601,0.7499277967622601,0.7314364147084328,0.6407449953788616,0.74992779676226,0.0,6,0.0,-0.018491382053827294,0.0
0.7339295944190746,0.7499277967622601,0.7499277967622601,0.7330428064347628,0.6574857346403942,0.74992779676226,0.0,7,0.0,-0.016884990327497157,0.0
0.7268244775262137,0.7499277967622601,0.7499277967622601,0.711421624832847,0.672919292119448,0.74992779676226,0.0,8,0.0,-0.03850617192941297,0.0
0.7395065478718263,0.7499277967622601,0.7499277967622601,0.7450208039473094,0.6653432791177274,0.74992779676226,0.0,9,0.0,-0.004906992814950661,0.0
0.7361760473290232,0.7499277967622601,0.7499277967622601,0.724835850906496,0.7127780858529483,0.7785612421430499,0.028633445380789935,10,0.0,-0.02509194585576391,0.0
