Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6076361490860467,0.4673712841856112,0.8,0.0,0.2,-0.013877271339190433,0.0
2,0.6076361490860467,0.47021221947945974,0.6,0.0,0.0,-0.018068769782672467,-0.03213567749698759
3,0.6150192054920337,0.5108260523144554,0.8,0.007383056405987021,0.2,0.010481135850817358,0.0
4,0.6150192054920337,0.48364081104773876,1.0,0.0,0.0,-0.06279580358694128,-0.019758198253807535
5,0.6150192054920337,0.5275582095568361,0.6,0.0,0.4,-0.005866647047950835,0.0
6,0.6150192054920337,0.4926086710032867,1.0,0.0,0.0,-0.09070999951077252,0.0015797006347861853
7,0.6150192054920337,0.5426338552055218,1.0,0.0,0.0,-0.010879603238575375,0.0
8,0.6150192054920337,0.5423669944866356,1.0,0.0,0.0,-0.00935042043855866,0.0
9,0.6150192054920337,0.5130359180361382,1.0,0.0,0.0,-0.04860546483514407,0.0
10,0.6150192054920337,0.5047785642216815,1.0,0.0,0.0,-0.048242210575703784,0.0
