Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5150562556174016,0.46744483097207584,0.6,0.04589987297285486,0.2,0.009837856637472464,-0.0022131613944899042
2,0.5150562556174016,0.4678414187971696,0.8,0.0,0.0,-0.004605975187938549,-1.6653345369377348e-16
3,0.6379537742492867,0.4679819548383758,0.4,0.12289751863188503,0.6,0.029015980469311732,0.10195061642554981
4,0.6379537742492867,0.4679602302683318,0.6,0.0,0.2,0.001603563520193485,0.003147000540210332
5,0.6379537742492867,0.4918585432822706,0.6,0.0,0.2,-0.003254553840792873,0.0
6,0.6379537742492867,0.49154952569926025,0.8,0.0,0.0,-0.06963799815420328,0.0
7,0.6379537742492867,0.5146343178897743,0.8,0.0,0.0,-0.016658842837579124,0.0
8,0.6379537742492867,0.484975997900219,0.8,0.0,0.0,-0.0653920602996548,0.0
9,0.6379537742492867,0.4909437407681983,0.8,0.0,0.0,-0.03980506901563956,0.0
10,0.6379537742492867,0.4833689483459239,1.0,0.0,0.0,-0.05021030943728901,0.0
11,0.6379537742492867,0.5053837020841019,0.8,0.0,0.4,-0.0081300695780122,0.0
12,0.6379537742492867,0.4716529657864951,1.0,0.0,0.0,-0.07958029797773261,-0.03517307046299428
13,0.6379537742492867,0.46994307904918325,1.0,0.0,0.2,-0.03575691408585598,-0.0006171305907076152
14,0.6379537742492867,0.46830037774573396,1.0,0.0,0.0,-0.049247875133023956,-0.0011386663409918563
15,0.6379537742492867,0.4773813971951384,1.0,0.0,0.0,-0.049421784535187904,-0.02100690327228827
