Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5905049232339659,0.5051063774528788,0.3333333333333333,0.0015884415144035158,0.35294117647058826,0.009160498923884607,0.003146595512605682
2,0.5905049232339659,0.48633137223935696,1.0,0.0,0.058823529411764705,-0.021158790163673197,-0.010363430815283473
3,0.5905049232339659,0.48423424358894884,1.0,0.0,0.17647058823529413,-0.01876560868372336,0.016310746153658184
4,0.6054722108667413,0.48254662060709763,0.6666666666666666,0.014967287632775439,0.17647058823529413,-0.022415200926129114,0.006383409586351067
5,0.6054722108667413,0.46938849529368853,1.0,0.0,0.23529411764705882,-0.024862739994326442,0.0
6,0.6054722108667413,0.47924027381308987,1.0,0.0,0.35294117647058826,-0.0007888353932703256,0.04297501409567764
7,0.6054722108667413,0.48732697501848915,1.0,0.0,0.35294117647058826,-0.009146844539314932,0.10142357141304337
8,0.6054722108667413,0.49598785143333685,1.0,0.0,0.23529411764705882,-0.0013879329524099976,0.011883804892245442
9,0.6054722108667413,0.49284276759221596,1.0,0.0,0.17647058823529413,-0.02373495480464758,0.045651382801009444
10,0.6054722108667413,0.4933335154409106,1.0,0.0,0.23529411764705882,-0.020450906824817813,-0.0027492913236775995
11,0.6410882232706671,0.49749965878110747,0.6666666666666666,0.035616012403925756,0.23529411764705882,-0.013364058920110848,0.016106827773878996
12,0.6410882232706671,0.49465280565943126,0.3333333333333333,0.0,0.11764705882352941,-0.015067912162297597,0.04702082033458413
13,0.6410882232706671,0.4810094758401281,1.0,0.0,0.23529411764705882,-0.03247107646169447,-0.03152170475232483
14,0.6410882232706671,0.49023427679542864,1.0,0.0,0.058823529411764705,-0.025094809131021488,0.02840538462960716
15,0.6410882232706671,0.4785247182810944,1.0,0.0,0.23529411764705882,-0.012792615509414008,5.551115123125783e-17
