avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_inversion
0.7098693878442043,0.7330368071288598,0.7112897110085858,0.7045807962937743,0.7021750421037414,0.76132807577109,0.0,1,-0.023622763553100962,-0.03147929265078071,-0.023622763553100962
0.717139884989363,0.7499687057339324,0.7188926034771413,0.714169333822782,0.6891823949600043,0.76132807577109,0.0,2,-0.029885646502484202,-0.04034149069827433,-0.029885646502484202
