avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param
0.6984722213091169,0.6984722213091169,0.0,0.0,0.6984722213091169,0.7771997788567946,0.0,0,0.0,0.0,
0.7426100786102103,0.7613450997068164,0.7335005447312598,0.747171950293057,0.7142211513224638,0.7771997788567946,0.0,1,-0.03425206909947934,-0.02283371628033995,-0.03425206909947934
0.7449961188697649,0.7734430040108751,0.736731021605724,0.7457612082740461,0.7073372801426218,0.7771997788567946,0.0,2,-0.038257966742052785,-0.028948118393758347,-0.038257966742052785
0.7343491653179326,0.7763907246895655,0.7392268682386016,0.7102332789195532,0.733722384379735,0.7776941559075198,0.0004943770507251921,3,-0.03736611999277116,-0.06696649993724137,-0.03736611999277116
0.726278699002417,0.7772821750319153,0.7160497622023838,0.7131181859229724,0.7041909640612846,0.7776941559075198,0.0,4,-0.06115001665441078,-0.0642875833716244,-0.06115001665441078
0.7356592014477641,0.7773645712070363,0.7407884049278727,0.7225634629746326,0.6892438053814208,0.7776941559075198,0.0,5,-0.03657616627916357,-0.054965900582645465,-0.03657616627916357
0.7266475117817557,0.7776941559075198,0.7123708884745464,0.7235291518180836,0.6788180799853185,0.7776941559075198,0.0,6,-0.06532326743297341,-0.05416500408943628,-0.06532326743297341
0.736978882351666,0.7776941559075198,0.7268304415435313,0.745942584582846,0.6501388487396422,0.7776941559075198,0.0,7,-0.050863714363988656,-0.03175157132467387,-0.050863714363988656
0.7365837601530797,0.7776941559075198,0.7242096168724431,0.7371030378979148,0.6770341442261305,0.7776941559075198,0.0,8,-0.05348453903507655,-0.040591118009605014,-0.05348453903507655
0.7433075319514663,0.7776941559075198,0.7383905560194803,0.7420632328120842,0.6942624083928467,0.7776941559075198,0.0,9,-0.03930359988803947,-0.03563092309543576,-0.03930359988803947
0.737606163040287,0.7776941559075198,0.7377690434376896,0.7164122740560926,0.741717092050392,0.7776941559075198,0.0,10,-0.03992511246983036,-0.06128188185142716,-0.03992511246983036
