Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5365542999934294,0.4697426927569037,0.3333333333333333,0.020033813576930237,0.5294117647058824,0.004784876190766259,0.04642105879818231
2,0.584800673154667,0.4796735978214248,0.0,0.04824637316123759,0.29411764705882354,0.011795459204038879,5.551115123125783e-17
3,0.584800673154667,0.47166797496462926,0.6666666666666666,0.0,0.11764705882352941,-0.010027963725392086,-0.0009763471264790657
4,0.584800673154667,0.46915983938510236,1.0,0.0,0.23529411764705882,-0.01159651586615756,0.00016477805419759517
5,0.584800673154667,0.47125769490265496,1.0,0.0,0.058823529411764705,-0.02062811198036582,-4.6776224088662666e-05
6,0.5900768480509542,0.49552984660595967,0.3333333333333333,0.005276174896287178,0.23529411764705882,-3.71854848875011e-06,0.0
7,0.5900768480509542,0.4777343737972295,0.6666666666666666,0.0,0.0,-0.03478552432651369,0.0
8,0.5900768480509542,0.4823949625588231,1.0,0.0,0.17647058823529413,-0.01351673300173314,-0.0011379986352183513
9,0.6002380175122658,0.5105815909177069,0.6666666666666666,0.010161169461311625,0.35294117647058826,0.011204510247896995,0.11388799271119204
10,0.6002380175122658,0.4852921091929957,1.0,0.0,0.058823529411764705,-0.03245044113281087,0.0002813956938182427
