Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5585987550858887,0.4678947204966518,0.4,0.0863027298315503,0.3333333333333333,0.021990775410437438,-0.06871984287994175
2,0.5789601495063718,0.46783070529437093,0.8,0.020361394420483014,0.06666666666666667,0.004858579409943601,1.1102230246251565e-16
3,0.6002380175122658,0.4788753947472957,0.4,0.02127786800589404,0.3333333333333333,0.014950419537487788,0.040125078438071005
4,0.6063010277901676,0.47814063018420866,0.6,0.0060630102779017925,0.06666666666666667,0.0032210411156026854,-0.008086771519085323
5,0.6063010277901676,0.4730266914223172,1.0,0.0,0.06666666666666667,-0.03461736178453981,-0.000274108332723344
6,0.6065712428056057,0.4999889015599124,0.6,0.0002702150154381133,0.3333333333333333,-0.0071631644964679515,0.027817960590419633
7,0.6065712428056057,0.49391770792016293,1.0,0.0,0.06666666666666667,-0.04148558665435757,0.0510365031022077
8,0.6065712428056057,0.4842439404486827,1.0,0.0,0.06666666666666667,-0.04171389017790885,-0.03217469750791835
9,0.6065712428056057,0.4990537484692894,1.0,0.0,0.26666666666666666,-0.011344943242749221,-6.122438287137211e-05
10,0.6301563524990315,0.5012055498441083,0.8,0.023585109693425754,0.13333333333333333,-0.033100054620511035,0.08162813195194057
