Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5033613418532815,0.3010921527501938,0.0,0.0,0.0,-0.03557358318534168,0.0
2,0.5033613418532815,0.36930088866639527,0.0,0.0,0.6,0.04570579904992732,0.0
3,0.5033613418532815,0.3406355627503211,0.0,0.0,0.2,-0.06779903088560112,0.0
4,0.5033613418532815,0.3921087133503478,0.0,0.0,0.2,-0.02216811543592434,0.08592849327666296
5,0.5033613418532815,0.4204585600897082,0.0,0.0,0.0,-0.022781438621457394,0.0
6,0.5033613418532815,0.45310547407318963,0.0,0.0,0.6,0.025155089994458223,0.0
7,0.512730114913502,0.4651833035910095,0.0,0.009368773060220437,0.6,0.017092354865798486,0.0
8,0.5161957720783695,0.4686371060995855,0.0,0.003465657164867575,0.4,0.0006711283686002045,0.0
9,0.5161957720783695,0.47156205965667414,0.0,0.0,0.2,-0.01062522618054601,0.0
10,0.5161957720783695,0.4761800608076953,0.0,0.0,0.4,-6.936160390393908e-05,0.0
11,0.5456785164361889,0.481962974549892,0.0,0.02948274435781939,0.2,0.0029525068876974482,0.012237200300816986
12,0.5537520618907733,0.488727943631455,0.0,0.008073545454584385,0.4,0.004204580466364016,0.0
13,0.5537520618907733,0.48795060887489106,0.0,0.0,0.4,-0.009602934688151054,0.0
14,0.5537520618907733,0.49833036077954873,0.0,0.0,0.6,0.01895709511404704,0.0
15,0.5596213433115516,0.49952682656951425,0.0,0.0058692814207782495,0.2,0.0020818791881410336,0.010793637851477356
16,0.5596213433115516,0.4932656631430706,0.0,0.0,0.2,-0.006461397337464791,0.0
17,0.5598677168541022,0.5120450432304098,0.0,0.0002463735425506375,0.4,-0.002758440196245315,0.0
18,0.5598677168541022,0.5152201612552292,0.0,0.0,0.0,-0.003338756060961634,-0.011593080179216342
19,0.5762270505904676,0.5252730176763772,0.0,0.016359333736365445,0.2,-0.001204798416663344,-0.01848197674889851
20,0.5762270505904676,0.5328545907579266,0.0,0.0,0.2,-0.0024751669549158304,-0.009942164130479103
21,0.5762270505904676,0.5344804402486171,0.0,0.0,0.6,0.0018809678153669073,0.0
22,0.5762270505904676,0.5343922187601939,0.0,0.0,0.2,-0.007492659685380066,-0.021118402693571903
23,0.5762270505904676,0.5440023803680951,0.0,0.0,0.2,0.0013341532596750083,0.0
24,0.5762270505904676,0.5449693755103906,0.0,0.0,0.6,-0.000725883891232737,0.0
25,0.5762270505904676,0.5481596865040507,0.0,0.0,0.6,0.00016300675752496386,0.0
26,0.5762270505904676,0.5499430140927714,0.0,0.0,0.0,-0.004300085055583236,-0.0014396125207720711
27,0.5895725390125021,0.5585190568351059,0.0,0.013345488422034424,0.4,0.009702423061525378,0.0
28,0.5895725390125021,0.5567804980189447,0.0,0.0,0.0,-0.008018568909681023,0.0
29,0.5957043546335778,0.5595034857318744,0.0,0.006131815621075787,0.2,-0.0005149444826533456,0.005295686824485557
30,0.6003875772413434,0.5569056247231916,0.0,0.004683222607765547,0.2,-0.00926336075199059,0.0
31,0.6003875772413434,0.5596102194400736,0.0,0.0,0.2,-0.014570762692889793,0.0
32,0.6003875772413434,0.5508993177963392,0.0,0.0,0.0,-0.010975526105539757,-0.03485640391653011
33,0.6067476319792143,0.558736772899508,0.0,0.006360054737870935,0.2,-0.003616670591332549,0.004782574037077381
34,0.6067476319792143,0.561129582679653,0.0,0.0,0.2,-0.0035694023432805587,-0.04761200809734345
35,0.6067476319792143,0.5669871230279835,0.0,0.0,0.2,-0.007152134367332086,0.0
36,0.6067476319792143,0.5689903698544521,0.0,0.0,0.0,-0.007211920238200076,0.005885754671095422
37,0.6067476319792143,0.5730532364926547,0.0,0.0,0.4,0.0026911936375734412,0.0
38,0.6067476319792143,0.5794412182588489,0.0,0.0,0.4,-0.001108375726691113,0.0
39,0.6083474482289698,0.5844597989757288,0.0,0.0015998162497554702,0.6,0.0034878012644025125,0.0
40,0.6083474482289698,0.5850106801100614,0.0,0.0,0.2,-0.005615817889092267,0.0
41,0.6083474482289698,0.5844019201594408,0.0,0.0,0.2,-0.004726706427819716,0.0
42,0.6083474482289698,0.5859273427185124,0.0,0.0,0.2,-0.00184480412748127,-0.010485721949198945
43,0.6083474482289698,0.5883248611894527,0.0,0.0,0.2,-0.005385847865324323,0.0
44,0.6083474482289698,0.591091492938798,0.0,0.0,0.0,-0.0019334678225595646,0.0
45,0.6083474482289698,0.5907168658521591,0.0,0.0,0.4,-0.0023364592340138213,0.0
46,0.6083474482289698,0.586452103674443,0.0,0.0,0.0,-0.01038558069047637,0.0
47,0.6083474482289698,0.5937556188547483,0.0,0.0,0.0,0.0020775910772956375,0.0
48,0.6083474482289698,0.5943817559359459,0.0,0.0,0.2,-0.00020798271312350014,0.0
49,0.6083474482289698,0.5888809766727141,0.0,0.0,0.0,-0.005401918096968839,-0.013833850560733829
50,0.6083474482289698,0.5960191943706062,0.0,0.0,0.2,0.0009415373787128756,0.0
51,0.6132438766905678,0.5917841565675224,0.0,0.00489642846159799,0.4,-0.00617526897839189,-0.0036054124863834636
52,0.6132438766905678,0.5815765538602278,0.0,0.0,0.0,-0.017153237509050002,0.0
53,0.6132438766905678,0.5891458113140208,0.0,0.0,0.0,-0.0030141174849124485,-0.014017389638830924
54,0.6215624542869606,0.5911430807866048,0.0,0.008318577596392762,0.2,-0.003416760524551532,0.0
55,0.6215624542869606,0.5963937462659038,0.0,0.0,0.6,0.0018058648400695932,0.0
56,0.6215624542869606,0.5808764263716213,0.0,0.0,0.0,-0.012872765158145593,-0.058166534251005375
57,0.6318475756627002,0.5971182213567012,0.0,0.01028512137573967,0.2,-0.00293017718235371,0.00436219075138411
58,0.6318475756627002,0.5968477024728794,0.0,0.0,0.0,-0.010082426982746306,0.0
59,0.6318475756627002,0.5906727398001996,0.0,0.0,0.0,-0.014965726679798586,-1.1102230246251565e-16
60,0.6318475756627002,0.5982375361468871,0.0,0.0,0.0,-0.008715993556649338,-0.01127881874843073
61,0.6318475756627002,0.6003568775888098,0.0,0.0,0.2,-0.007210630958095399,-0.003130287499400919
62,0.6318475756627002,0.6017358332372147,0.0,0.0,0.2,-0.004726841966574136,-2.220446049250313e-16
63,0.6318475756627002,0.6030471172799864,0.0,0.0,0.0,-0.005350863990525578,-0.0016283504724856623
64,0.6335949465781693,0.6001527605002431,0.0,0.0017473709154690598,0.2,-0.008693826082233059,0.0
65,0.6335949465781693,0.6048294457166972,0.0,0.0,0.2,-0.006826850785974425,0.0
66,0.6335949465781693,0.6057600785375373,0.0,0.0,0.0,-0.005286217075686816,-0.011370604590579425
67,0.6335949465781693,0.6055986475432873,0.0,0.0,0.0,-0.009166865019633463,-0.0033312265140512665
68,0.6335949465781693,0.5959707119547257,0.0,0.0,0.0,-0.012658661035366659,-0.02201436570633286
69,0.6350755055708551,0.6055282015511885,0.0,0.0014805589926858431,0.2,-0.007777968547082214,0.0
70,0.6350755055708551,0.6093669735627916,0.0,0.0,0.4,-0.005262405940408365,0.0
71,0.6350755055708551,0.611879164672856,0.0,0.0,0.0,-0.005554629908440645,-0.01572873745901815
72,0.6350755055708551,0.601453223678247,0.0,0.0,0.0,-0.01630761116452799,0.0
73,0.6350755055708551,0.612454035975168,0.0,0.0,0.0,-0.005839483947738233,0.0
74,0.6350755055708551,0.6142038949484256,0.0,0.0,0.2,-0.0015104616427281004,-0.014802360212122778
75,0.6350755055708551,0.6086737031065435,0.0,0.0,0.0,-0.010300755507863957,-0.019493155898409165
76,0.6406821581931701,0.6132755387262956,0.0,0.005606652622314967,0.2,-0.001708595257606893,-0.009532525840181605
77,0.6406821581931701,0.6203477049065302,0.0,0.0,0.2,-0.0025591827264037194,-0.00199496786317066
78,0.6406821581931701,0.6081099704313697,0.0,0.0,0.0,-0.006135816821325224,-0.017179054151385265
79,0.6406821581931701,0.6114953948158127,0.0,0.0,0.0,-0.006810863997999239,0.0
80,0.6406821581931701,0.6069428274880178,0.0,0.0,0.0,-0.011669776299164169,0.0
81,0.6406821581931701,0.6022384519173694,0.0,0.0,0.0,-0.007563742155465758,-0.05228075764852069
82,0.6406821581931701,0.6191457202614588,0.0,0.0,0.0,-0.004562979538244116,-0.008447521050199636
83,0.6406821581931701,0.621097593735475,0.0,0.0,0.2,-0.004608440813372106,0.0
84,0.6406821581931701,0.6189282704657441,0.0,0.0,0.2,-0.007304599099959797,0.0
85,0.6406821581931701,0.6168453323201877,0.0,0.0,0.0,-0.008891602674630673,-0.0016622362567042526
86,0.6406821581931701,0.6211836653031344,0.0,0.0,0.2,-0.0021383566786605133,0.0
87,0.6406821581931701,0.6161605410549582,0.0,0.0,0.0,-0.011875926663006653,-0.004833439538741158
88,0.6406821581931701,0.6223658128815409,0.0,0.0,0.0,-0.004642668505362902,-0.008778081144798389
89,0.6406821581931701,0.6143004912278069,0.0,0.0,0.0,-0.010135660492225718,-0.04115785014172524
90,0.6406821581931701,0.6254166418643428,0.0,0.0,0.4,0.0031517123545552693,-0.010341224268256566
91,0.6406821581931701,0.6197082117817836,0.0,0.0,0.2,-0.0023544757277789152,-0.03493832144219433
92,0.6406821581931701,0.6222927162492089,0.0,0.0,0.6,-0.00018989509591860187,0.0
93,0.6406821581931701,0.6259466539392605,0.0,0.0,0.0,-0.004981918447647482,0.0
94,0.6406821581931701,0.6259412419766963,0.0,0.0,0.0,-0.006499307735415116,-0.01000944850269836
95,0.6406821581931701,0.6226480555690879,0.0,0.0,0.0,-0.009160524800235836,-0.0016612670917472612
96,0.644285555042954,0.626996704243348,0.0,0.0036033968497839464,0.2,-0.004556355370259424,-0.0008339356105031004
97,0.644285555042954,0.6252964835937753,0.0,0.0,0.0,-0.004806705602362693,-0.008311543098662444
98,0.644285555042954,0.623678824212743,0.0,0.0,0.0,-0.007387626997151853,0.0
99,0.644285555042954,0.6284264041834253,0.0,0.0,0.0,-0.005946112123012037,0.0
100,0.644285555042954,0.6246845654348065,0.0,0.0,0.0,-0.009314141928198683,0.0
101,0.644285555042954,0.6203620844245779,0.0,0.0,0.0,-0.010490972652334474,-0.01838752355767015
102,0.644285555042954,0.6196308924293984,0.0,0.0,0.0,-0.012678879356054117,0.0
103,0.644285555042954,0.6287552579614174,0.0,0.0,0.2,-0.006277544381400735,0.0
104,0.644285555042954,0.6262532811241137,0.0,0.0,0.0,-0.009460734907866187,0.0
105,0.6497672968094617,0.6203583508182027,0.0,0.00548174176650762,0.2,-0.0023251098292518925,-0.03233579251519625
106,0.6497672968094617,0.6258148993848985,0.0,0.0,0.0,-0.008590666052005003,-0.014974962091505506
107,0.6497672968094617,0.6214705374303116,0.0,0.0,0.0,-0.00816374062997165,-0.01632988319620854
108,0.6497672968094617,0.6181331582725325,0.0,0.0,0.0,-0.01050443375762682,-0.022623443397810084
109,0.6497672968094617,0.6221931096133232,0.0,0.0,0.0,-0.007734863331899966,0.0
110,0.6497672968094617,0.6185748488881558,0.0,0.0,0.0,-0.015249924156135419,0.0
111,0.6497672968094617,0.6251799109554695,0.0,0.0,0.2,0.0019415037619174402,0.0
112,0.6497672968094617,0.624690202712465,0.0,0.0,0.0,-0.008589101324456805,-0.00800863429507509
113,0.6497672968094617,0.6312151625088568,0.0,0.0,0.0,-0.008250701039518239,0.0
114,0.6497672968094617,0.629959205589267,0.0,0.0,0.0,-0.007008896476053716,0.0
115,0.6497672968094617,0.6173296943107814,0.0,0.0,0.0,-0.012799432452712756,-0.0228540049268805
116,0.6497672968094617,0.6211885825561299,0.0,0.0,0.0,-0.013454391848806679,-0.035926799210571514
117,0.6497672968094617,0.6132222344456387,0.0,0.0,0.0,-0.007208940440736722,-0.026607729909945716
118,0.6497672968094617,0.629817185811028,0.0,0.0,0.0,-0.009121654490495646,-0.005213357249291728
119,0.6497672968094617,0.6192423679579934,0.0,0.0,0.0,-0.008612155763949048,-0.028354103324186808
120,0.6497672968094617,0.6231263727678007,0.0,0.0,0.0,-0.004343784850440157,0.0
121,0.6497672968094617,0.6268247267378552,0.0,0.0,0.0,-0.013123301482228667,0.0
122,0.6497672968094617,0.6245230447304152,0.0,0.0,0.2,-0.004184572219172034,-0.03523963816527309
123,0.6497672968094617,0.6220943424129234,0.0,0.0,0.2,-0.006603203159645088,-0.014974962091505506
