avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param
0.6675798028295511,0.6675798028295511,0.0,0.0,0.6675798028295511,0.7222648973264314,0.0,0,0.0,0.0,
0.6773300392429433,0.7087058640944885,0.6855786037011244,0.6599749201670752,0.6592531724687826,0.7393252096981733,0.01706031237174188,1,-0.024180783588065476,-0.05501774647344116,-0.024180783588065476
0.6919704355714605,0.7200249317197857,0.6898170668046089,0.6841494977790505,0.6736053007450059,0.7393252096981733,0.0,2,-0.03117958931267019,-0.04231103004709916,-0.03117958931267019
0.7085874698120171,0.7336384389075926,0.7114919383106516,0.69906793889714,0.6878502497844723,0.7393252096981733,0.0,3,-0.02783327138752165,-0.040257270801033355,-0.02783327138752165
0.720619004451992,0.7393252096981734,0.7106725373209818,0.7354097179365078,0.65881337924277,0.7393252096981733,0.0,4,-0.028652672377191563,-0.003915491761665593,-0.028652672377191563
0.7036903584181976,0.7393252096981734,0.7155843510135127,0.6866408506330324,0.659253539951241,0.7393252096981733,0.0,5,-0.023740858684660644,-0.052684359065140886,-0.023740858684660644
0.7118940552013601,0.7393252096981734,0.7038612525103107,0.7100259259755918,0.6886026711839549,0.7393252096981733,0.0,6,-0.035463957187862515,-0.029299283722581466,-0.035463957187862515
0.7178979773313998,0.7393252096981734,0.7211483505901242,0.7146051865658309,0.6784635558839555,0.7393252096981733,0.0,7,-0.01817685910804914,-0.024720023132342322,-0.01817685910804914
0.7161700625276501,0.7393252096981734,0.7219912255026585,0.7031485163583658,0.7044824639387158,0.7393252096981733,0.0,8,-0.0173339841955147,-0.036176693339807386,-0.0173339841955147
0.7124396279450321,0.7393252096981734,0.7224340707186934,0.7109258472741591,0.6342356652443008,0.7393252096981733,0.0,9,-0.01689113897948,-0.028399362424014238,-0.01689113897948
0.706060071039372,0.7393252096981734,0.7164011552287648,0.6875263211779274,0.6826415405993712,0.7393252096981733,0.0,10,-0.02292405446940857,-0.05179888852024586,-0.02292405446940857
