Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5156415087298101,0.4675988651177052,0.8,0.015764273643125437,0.4,0.0053268275580647725,0.0
2,0.5156415087298101,0.4684142378600388,0.6,0.0,0.2,-0.016483550997308895,0.0
3,0.5156415087298101,0.4680575482901245,0.8,0.0,0.0,-0.0008828012316834278,0.0
4,0.5504185828138393,0.46908490429025373,0.6,0.03477707408402919,0.4,0.01220558706235686,0.0
5,0.5504185828138393,0.46831551238659125,1.0,0.0,0.0,-0.024286349878404622,0.0
6,0.5504185828138393,0.4680329329185472,1.0,0.0,0.0,-0.03846086107498211,-0.00198238418474761
7,0.5663589688724611,0.47081936276539016,0.8,0.015940386058621803,0.2,-0.014376462700199377,0.0
8,0.5663589688724611,0.4739118730224237,0.8,0.0,0.0,-0.03564130106810631,0.0
9,0.5663589688724611,0.4946091141719632,0.8,0.0,0.0,-0.01863550732128042,0.0
10,0.6123890202181433,0.49218859157187733,0.8,0.04603005134568228,0.2,0.0008220396920008866,0.0
11,0.6123890202181433,0.4682497252124255,1.0,0.0,0.0,-0.05075815541441072,-0.06571439362881026
12,0.6123890202181433,0.48117537324929344,0.8,0.0,0.2,-0.04229425248142389,0.0
13,0.6123890202181433,0.48369007188290053,0.8,0.0,0.2,-0.04742406523846693,0.0
14,0.6123890202181433,0.4882303273930684,1.0,0.0,0.0,-0.0451584398139512,0.0
15,0.6123890202181433,0.4823353133016857,1.0,0.0,0.0,-0.02802994706315003,0.0
