avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_split,mut_gain_swap
0.6896412837198813,0.6896412837198813,0.0,0.0,0.6896412837198813,0.7369872534396744,0.0,0,0.0,0.0,,,
0.7109435483080829,0.732284514339228,0.640430475840186,0.7377205535809261,0.7726928125581105,0.7726928125581105,0.03570555911843609,1,-0.09028645879889315,0.0007333001412517526,,-0.09028645879889315,
0.7370445970810241,0.767180476424552,0.7119901101918602,0.7245357596010116,0.801971648981511,0.801971648981511,0.029278836423400456,2,-0.04967803009913315,-0.04815705295709899,-0.10229258380612805,-0.07461624627250596,0.02787473978123456
