generation,avg_child_fitness,avg_elite,avg_off,avg_mut,avg_rand,best_fit,delta_best,mean_offspring_gain,mean_mutant_gain
1,0.658307729448621,0.6819389327950566,0.6556820401879061,0.0,0.0,0.7190454006749629,0.0,-0.03235759424963946,0.0
