avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.7321641902215472,0.761109839475727,0.7433332375441304,0.7180616123047726,0.714952663344133,0.7658549597154075,0.0,1,-0.017647661893909077,-0.04643708784063113,0.0,-0.01378180049015465,-0.05084697730756094,-0.011593734090900087,-0.017407174362615928,-0.021167215764065734
0.7348407223928932,0.7641846396227316,0.7391310947741964,0.7266264558662755,0.7211923817443125,0.7763104374618847,0.010455477746477149,2,-0.025047541442045275,-0.03834482013369503,-0.02375144876695982,-0.018634659504779383,-0.0311800595501337,-0.03548670453207872,-0.02193065597355954,-0.0202795207973811
0.7345498939922457,0.7677170709689547,0.7406783345759894,0.7250635606805786,0.7148142879272305,0.7763104374618847,0.0,3,-0.026146302184319216,-0.045568030134813725,-0.03979787132884771,-0.04268539920270553,,-0.02102381115423106,-0.017121675222092306,-0.015624322427495119
0.739762375435984,0.7698809668791236,0.7436420335813437,0.7298718349387399,0.7336873134003798,0.7763104374618847,0.0,4,-0.02732376205727683,-0.04311386013736752,-0.015878961982017492,-0.04100790235295809,-0.02514561764445855,-0.02968483291331958,-0.019945984447586412,-0.03845885790228032
0.7402992164964003,0.7741920970882991,0.7534504967995411,0.7205954811741182,0.7326161559810673,0.7865337594350692,0.01022332197318454,5,-0.020829248399916817,-0.05480934656642059,-0.004378242259675147,-0.025208725628110645,-0.04042145966154126,-0.01581923506792704,-0.013772337726907188,-0.04788493879677641
0.7333495962994196,0.7785022793258924,0.7390027617969126,0.7184248664989278,0.725283170484943,0.7865337594350692,0.0,6,-0.038403596596975995,-0.06212207722160149,-0.03333176337137589,,-0.05524093448959411,-0.02860199595578372,-0.03647391438371759,-0.052520269405226326
0.7342775562090439,0.7785022793258924,0.7516857729453436,0.7095478641290678,0.7193387344669023,0.7865337594350692,0.0,7,-0.02586776291791585,-0.07205820615612263,-0.06426811988492509,-0.03961143208444148,-0.03496168843350955,-0.020276312181435552,-0.02185904837096215,-0.014965418094215033
0.7320178339915836,0.7805469437205292,0.7364322832799757,0.719657725552984,0.7152713608634723,0.7865337594350692,0.0,8,-0.04206999604591682,-0.06388262602481523,-0.06259340798120505,,-0.05888855398977024,-0.019433883720723466,-0.03055920142452251,-0.0452763467637205
0.730246662639033,0.7806941211899001,0.7438474122577079,0.709560055603687,0.7081426337548512,0.7865337594350692,0.0,9,-0.03586117110221645,-0.07460184517479963,-0.06961544949312577,-0.0034928199379004043,-0.08404138747077283,-0.03381150808111929,-0.014171258436124046,-0.04066562898438512
0.7363490682701689,0.7846786750565737,0.7341024031565374,0.7248280883672396,0.7430900415500096,0.7865337594350692,0.0,10,-0.051094380199432944,-0.06135638907403955,-0.040273951261364016,-0.05663950447428878,-0.1012359570419068,-0.06129619622996361,-0.03838133814480596,-0.057275055586009205
