Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6136317795292101,0.46739000930553126,0.4,0.11391838999879589,0.6,0.038604447438511935,0.08997996839387412
2,0.6136317795292101,0.48237017325861115,0.6,0.0,0.0,-0.005678690149161292,0.0
3,0.6136317795292101,0.48015823267859503,0.8,0.0,0.0,-0.007915362744446642,0.0
4,0.6136317795292101,0.49217072665149253,0.6,0.0,0.0,-0.008953870768177797,-0.0006467689005507093
5,0.6136317795292101,0.5013838585070064,0.8,0.0,0.0,0.011958638534078058,0.0
6,0.6136317795292101,0.5358770276499113,0.8,0.0,0.0,-0.01221687746529625,-0.018770265699817656
7,0.6136317795292101,0.5377075245228893,1.0,0.0,0.0,-0.04027374087153031,0.0
8,0.6136317795292101,0.5550949390932931,0.8,0.0,0.0,-0.023326884597041908,0.0
9,0.6136317795292101,0.545063652120445,1.0,0.0,0.0,-0.022874671782055933,-0.13896762048646066
10,0.631792928197976,0.5768748726170065,0.8,0.018161148668765836,0.2,0.01961632287386026,0.0
11,0.631792928197976,0.5341091720690837,0.8,0.0,0.2,-0.044050304368185446,0.0
12,0.631792928197976,0.5564373894488523,0.8,0.0,0.0,-0.028700353051614825,0.0
13,0.631792928197976,0.5510283817187112,0.8,0.0,0.0,-0.013976395908481987,0.0
14,0.631792928197976,0.535727042869974,1.0,0.0,0.0,-0.03243947289853374,0.0
15,0.631792928197976,0.5548254861067478,0.8,0.0,0.0,-0.028608236019962263,0.0
