Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5591391957239938,0.46840254269848725,0.3333333333333333,0.021639886779726503,0.4117647058823529,0.004840633292638599,-0.0012991486065734674
2,0.5954490948876677,0.4776119540743715,0.3333333333333333,0.03630989916367389,0.29411764705882354,0.012780621856317832,-0.0006075096516787171
3,0.5954490948876677,0.4720130469528428,1.0,0.0,0.23529411764705882,-0.022301050702427022,-0.0004077208670094645
4,0.5954490948876677,0.49830862536169673,0.6666666666666666,0.0,0.35294117647058826,0.017498889651778964,-0.04478532264410251
5,0.5954490948876677,0.48295534207782786,0.6666666666666666,0.0,0.11764705882352941,-0.015556423441410842,0.0
6,0.5954490948876677,0.4893031976907161,1.0,0.0,0.29411764705882354,-0.006599749287898406,0.0
7,0.5954490948876677,0.48549624592001095,0.6666666666666666,0.0,0.058823529411764705,-0.01790826780575785,-5.551115123125783e-17
8,0.5954490948876677,0.4865892892263903,1.0,0.0,0.17647058823529413,-0.018146156271274024,0.0
9,0.5954490948876677,0.48385318205292677,1.0,0.0,0.11764705882352941,-0.027815460540171158,0.009410107805987833
10,0.5954490948876677,0.4814520134729767,1.0,0.0,0.23529411764705882,-0.02111505833617342,-0.0014045111184023962
