avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_inversion,mut_gain_split,mut_gain_swap
0.7586161905802907,0.780225204613892,0.755591033885683,0.7621065824987926,0.7351462356511127,0.8108217340186621,0.0,1,-0.02463417072820881,-0.01853006385927146,,-0.01633233510726999,-0.03847056342977351
0.75056986723207,0.7998885991865465,0.750072474094042,0.7472542653262806,0.7165031154528609,0.8254065306300873,0.0145847966114252,2,-0.05254940880053344,-0.06356746869238136,-0.06632378246806425,-0.029948099541837414,-0.05696287659611604
0.735490750620537,0.8181141323243747,0.7341713196277151,0.716679107369534,0.7333916658919974,0.8254065306300873,0.0,3,-0.08576591227308765,-0.10872742326055326,-0.08541330808008196,-0.07602538752866779,-0.11639790327836996
0.7479608872511868,0.8181141323243747,0.7528659461973912,0.7290384453470253,0.7338771740098278,0.8254065306300873,0.0,4,-0.07071748485626804,-0.0963680852830619,,-0.06109857524395259,-0.08674900087679378
0.7313900913318163,0.818249783757339,0.7500036170440061,0.6962072007421721,0.7108078584161104,0.8254065306300873,0.0,5,-0.06645697999514574,-0.12919932988791508,-0.06866948208542539,-0.04798083810778733,-0.10119676167958291
