Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.543716173950011,0.46723837383923605,1.0,0.0,0.0,-0.012998707379042473,0.0
2,0.543716173950011,0.4678670782083573,0.8,0.0,0.0,-0.019927236908546874,-0.0005308983741821316
3,0.5688770733555094,0.4714376442603771,0.6,0.02516089940549837,0.2,0.020843866973159143,-4.677622408871818e-05
4,0.5688770733555094,0.4675207952328243,1.0,0.0,0.0,-0.028201839350142734,-0.05083707055683995
5,0.6002380175122659,0.4717988064477231,0.8,0.0313609441567565,0.2,-0.0010101107535140153,0.0
6,0.6002380175122659,0.4713236623189047,1.0,0.0,0.0,-0.04824485502073374,0.0
7,0.6002380175122659,0.4728637530680973,0.8,0.0,0.0,-0.02811691759861672,-0.02269552604679374
8,0.6172518882631947,0.4853113909130281,0.8,0.01701387075092875,0.4,0.014357918093093957,-0.10170287642763576
9,0.6172518882631947,0.47680809936292023,0.8,0.0,0.0,-0.0541491255373881,0.0
10,0.6172518882631947,0.4696534145233991,1.0,0.0,0.0,-0.05985003725671857,-0.07476855202515217
11,0.6172518882631947,0.46845728613157955,1.0,0.0,0.2,-0.0064585203109930435,0.004713470804473208
12,0.6172518882631947,0.46783264158442905,1.0,0.0,0.0,-0.04996110490275994,-0.09521957277340504
13,0.6172518882631947,0.48963701331086434,0.8,0.0,0.0,-0.027477776140066402,0.0
14,0.6172518882631947,0.5124822433709324,0.8,0.0,0.2,-0.00800974478834976,-0.011632446163920479
15,0.6172518882631947,0.5107032247975256,0.8,0.0,0.0,-0.0359371878070326,0.0
