avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param
0.7022837564154797,0.7022837564154797,0.0,0.0,0.7022837564154797,0.7679588861010135,0.0,0,0.0,0.0,
0.7367655880544426,0.7582492671219844,0.7599175615618626,0.7156565293282253,0.7164958688044402,0.7862713876447768,0.018312501543763293,1,0.0,-0.04739544488489756,0.0
0.7471787416693437,0.769158262398161,0.7790858668757057,0.7260727763067907,0.6919221860428358,0.7933070634336733,0.007035675788896523,2,0.002344461996592057,-0.05023297316561786,0.002344461996592057
0.7600672562432116,0.7874440002762596,0.7853679591714271,0.7402645875976986,0.7086223339745227,0.7933070634336733,0.0,3,-0.0016851702276714509,-0.048352025310043734,-0.0016851702276714509
0.7576870967023004,0.789789225539225,0.7820249480934951,0.7383466898975991,0.7059435292040704,0.7933070634336733,0.0,4,-0.008643736919342102,-0.0537877609045913,-0.008643736919342102
0.7719661532370516,0.7933070634336733,0.7863811064042192,0.7710051152123009,0.6898836254413082,0.7933070634336733,0.0,5,-0.006925957029454064,-0.02230194822137227,-0.006925957029454064
0.7709920840134699,0.7933070634336733,0.7875085626911464,0.769147872895653,0.6841895336113017,0.8002580392607339,0.0069509758270606126,6,-0.005798500742526833,-0.024159190538020226,-0.005798500742526833
0.7669228729608191,0.7944655594048501,0.7880995843560739,0.7487252145299452,0.7210979996104866,0.8002580392607339,0.0,7,-0.005207479077599368,-0.04689884084608148,-0.005207479077599368
0.7702470753992887,0.7956240553760269,0.7888818362195317,0.7582907200668444,0.7114142543148613,0.8002580392607339,0.0,8,-0.007514549803946181,-0.03965032725153595,-0.007514549803946181
0.7788678855523679,0.8002580392607338,0.8002580392607338,0.7714933458486971,0.7014152758252218,0.8002580392607339,0.0,9,0.0,-0.028764693412036812,0.0
0.7836138340950558,0.8002580392607338,0.798587127422397,0.7841015776742805,0.7034545694647777,0.8002580392607339,0.0,10,-0.001670911838336749,-0.016156461586453525,-0.001670911838336749
