Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6076361490860467,0.4678393639520998,0.4,0.08744389750168813,0.3333333333333333,0.011085315366161438,-0.01989929823640202
2,0.6076361490860467,0.46960110017928847,0.6,0.0,0.26666666666666666,0.005819355947588641,-0.00024203449937615362
3,0.6352584195530835,0.47939397175056936,0.6,0.027622270467036802,0.26666666666666666,0.0025932055492132954,0.009542778861888165
4,0.6352584195530835,0.47883379658494085,0.6,0.0,0.06666666666666667,-0.024701205247825035,0.0
5,0.6352584195530835,0.4737992642242648,1.0,0.0,0.0,-0.044336174643395815,-0.06511328725561344
6,0.6352584195530835,0.48233364387952155,1.0,0.0,0.13333333333333333,-0.019252530659158884,-0.0013936328327945335
7,0.6352584195530835,0.49731513046506587,0.8,0.0,0.2,-0.033984708123222095,0.05468919248571963
8,0.6479479622907243,0.5075175391229246,0.6,0.01268954273764078,0.3333333333333333,-0.022016627082879457,-0.08668917151550498
9,0.6479479622907243,0.48462442425697677,1.0,0.0,0.0,-0.040201975211729614,-0.014152679252732628
10,0.6479479622907243,0.49314930043527827,1.0,0.0,0.13333333333333333,-0.03107155435261144,0.016159237260285286
