Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5841369243906364,0.4682718474555645,0.6,0.0,0.4,0.012067491691941722,-0.12005473977955777
2,0.5853104718867694,0.47590471278492064,0.6,0.001173547496133076,0.2,0.008046041614373833,0.025047949806003666
3,0.5853104718867694,0.4841548640181956,0.8,0.0,0.2,-0.014474006989720001,0.0
4,0.6021306609308708,0.4963443411145961,0.8,0.01682018904410132,0.4,-0.05133328105069843,0.06747864646943097
5,0.6021306609308708,0.4826581681950725,0.8,0.0,0.2,-0.061984217988125104,0.0
6,0.6021306609308708,0.49057113337426284,1.0,0.0,0.0,-0.033683262505057134,0.0014127897648785748
7,0.6304045971115827,0.5121502326852705,0.6,0.028273936180711945,0.4,0.029279942995235054,0.0
8,0.6304045971115827,0.5285751004026763,0.8,0.0,0.2,-0.03319030096173953,0.0
9,0.6304045971115827,0.518263015891198,0.6,0.0,0.2,-0.04467811710124545,0.0
10,0.6304045971115827,0.5235039243691015,0.8,0.0,0.0,-0.07379392889306975,0.0
11,0.6304045971115827,0.4957619930193866,0.8,0.0,0.0,-0.054625396808827296,-0.0004742236750280848
12,0.6304045971115827,0.5296637752194899,0.8,0.0,0.2,-0.028655219016132927,0.0
13,0.6304045971115827,0.5324663570013572,1.0,0.0,0.0,-0.06377706931902809,0.0
14,0.6304045971115827,0.5062041942684825,1.0,0.0,0.0,-0.03664134744953902,-0.096474838346121
15,0.6304045971115827,0.5702440503340765,1.0,0.0,0.0,-0.01375723337038216,-0.10785305719528837
