Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6090575385402672,0.46945424375524747,0.4,0.08124517498471162,0.4666666666666667,0.0062988444171453,-0.006782443003348543
2,0.6090575385402672,0.4779760746263896,0.6,0.0,0.2,0.003306385108469201,-0.002368429644266923
3,0.6090575385402672,0.47975241257888696,0.8,0.0,0.13333333333333333,-0.018791331502296924,-0.008256827970297606
4,0.6090575385402672,0.481548146561683,0.6,0.0,0.13333333333333333,-0.016670419320519547,0.041133294996700126
5,0.617263904195768,0.48161123823501106,0.6,0.008206365655500814,0.2,-0.02495430311893732,0.1499069481618293
6,0.617263904195768,0.4898594841107709,0.8,0.0,0.2,-0.03349394546776453,0.010388632893053066
7,0.6346575676783631,0.4917513380339462,0.8,0.01739366348259508,0.3333333333333333,-0.01853055458807928,0.005680793517007829
8,0.6346575676783631,0.5289386511865575,1.0,0.0,0.13333333333333333,-0.01635617290232137,0.038906771532102175
9,0.6346575676783631,0.49007185563672284,1.0,0.0,0.0,-0.06933824406308507,0.035525832162393134
10,0.6346575676783631,0.5151205361798881,0.6,0.0,0.26666666666666666,-0.004856094733467423,-0.07369673775047855
