Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6118116567855899,0.4745021215572835,0.6666666666666666,0.0,0.29411764705882354,-0.006936466671000204,0.0
2,0.6118116567855899,0.47692981792185085,1.0,0.0,0.11764705882352941,-0.026817467715631337,0.0007102366639416546
3,0.6118116567855899,0.49570055685561404,0.3333333333333333,0.0,0.23529411764705882,0.008730742475701407,-0.13049601302728114
4,0.6118116567855899,0.5022655366830445,1.0,0.0,0.17647058823529413,-0.005580482014816587,-0.03350161058452755
5,0.6118116567855899,0.4971535767322588,1.0,0.0,0.058823529411764705,-0.0204846300809297,-0.05232941074435249
6,0.6118116567855899,0.47492724169985484,1.0,0.0,0.058823529411764705,-0.027407435264137442,-0.04385472355136318
7,0.6118116567855899,0.4888809474374225,1.0,0.0,0.29411764705882354,-0.004539999715601184,-0.019266303800885703
8,0.6118116567855899,0.5005555977907546,1.0,0.0,0.29411764705882354,-0.010383670280710728,0.009713047617158988
9,0.6118116567855899,0.4792194204492142,1.0,0.0,0.058823529411764705,-0.022212282733981122,-0.036634964270869624
10,0.6118116567855899,0.4892113363818962,1.0,0.0,0.11764705882352941,-0.01101465673466534,5.298670375473528e-05
11,0.6118116567855899,0.4706376257465165,1.0,0.0,0.23529411764705882,-0.023961329856061652,-0.00041300859804170126
12,0.6118116567855899,0.47646718366297186,1.0,0.0,0.35294117647058826,-0.009556896654272555,-0.00633440145822232
13,0.6143706391308734,0.4872985910028466,0.6666666666666666,0.0025589823452835114,0.17647058823529413,-0.0005786186387843372,-0.07356008522237811
14,0.6143706391308734,0.49845619150497905,1.0,0.0,0.4117647058823529,-0.0012147927858098687,0.01713678337860299
15,0.657553988596616,0.48238705698280043,0.6666666666666666,0.04318334946574254,0.11764705882352941,-0.017873949501337215,-0.028029440918615506
