generation,chromosome,chromosome_origin,last_mutation,parameter,old_value,new_value,fitness
4,17,offspring,design_param,flare-skirt.suns.v,0.997,1.448749211334128,0.7400967210813215
4,17,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7400967210813215
4,19,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
4,20,mutant,design_param,levels-skirt.level.v,Skirt2,AsymmSkirtCircle,0.6900012212526668
4,20,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
4,24,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
4,24,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
5,1,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
5,2,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
5,3,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
5,3,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
5,6,offspring,,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7517001110887408
5,7,offspring,design_param,flare-skirt.rise.v,1,0.803114889034088,0.6794081532475403
5,9,offspring,design_param,pencil-skirt.flare.v,1.0,1.4781086776772705,0.6900012212526668
5,9,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.6900012212526668
5,9,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
5,11,offspring,design_param,skirt.bottom_cut.v,0.848,0.5827531559872484,0.709340880153668
5,11,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.709340880153668
5,14,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.7126201762678392
5,14,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7126201762678392
5,15,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,6,0.7373985865200168
5,15,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7373985865200168
5,16,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
5,16,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
5,17,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.0
5,17,offspring,design_param,flare-skirt.length.v,0.211,0.4643191295774685,0.0
5,18,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.6900012212526668
5,18,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
5,21,mutant,design_param,godet-skirt.cuts_distance.v,1,7,0.7680472962842597
5,22,mutant,design_param,collar.fc_depth.v,0.4,0.5451897886090442,0.7499961360244238
5,22,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.7499961360244238
5,22,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7499961360244238
5,23,mutant,design_param,godet-skirt.cuts_distance.v,1,5,0.77080452346528
5,23,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
5,24,mutant,design_param,collar.fc_angle.v,102,94,0.77080452346528
5,24,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
5,25,mutant,design_param,levels-skirt.level_ruffle.v,1.18,1.1788720398384,0.6900012212526668
5,25,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
5,26,mutant,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,8,0.77080452346528
5,26,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,1,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,2,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,3,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
6,3,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,4,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
6,4,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,5,mutant,design_param,godet-skirt.cuts_distance.v,1,5,0.77080452346528
6,5,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,6,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.5885681472340605
6,7,offspring,,godet-skirt.cuts_distance.v,1,8,0.7126201762678392
6,7,offspring,,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7126201762678392
6,8,offspring,,godet-skirt.cuts_distance.v,1,8,0.7126201762678392
6,8,offspring,,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7126201762678392
6,9,offspring,design_param,levels-skirt.rise.v,1,0.7908765082505447,0.7447964605625215
6,10,offspring,design_param,pencil-skirt.left_slit.v,0.246,0.21788954993718476,0.7391940886833094
6,10,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7391940886833094
6,11,offspring,design_param,pencil-skirt.rise.v,1,0.5721150113297137,0.7423464122216387
6,11,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7423464122216387
6,12,offspring,design_param,meta.upper.v,Shirt,FittedShirt,0.7426093862569776
6,13,offspring,design_param,godet-skirt.cuts_distance.v,1,5,0.7048412925865887
6,13,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7048412925865887
6,13,offspring,design_param,collar.f_bezier_x.v,0.677,0.151236539808715,0.7048412925865887
6,14,offspring,design_param,collar.bc_angle.v,95,81,0.7292649060164469
6,15,offspring,design_param,pencil-skirt.front_slit.v,0.293,0.7555212413350639,0.7423464122216387
6,15,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7423464122216387
6,16,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,17,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
6,17,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,17,offspring,design_param,left.collar.fc_angle.v,102,84,0.77080452346528
6,18,mutant,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.6309072990882526
6,18,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6309072990882526
6,18,mutant,design_param,skirt.ruffle.v,1.29,1.2424564892659666,0.6309072990882526
6,19,mutant,design_param,pencil-skirt.length.v,0.809,0.5498411525544631,0.7084790904813562
6,20,mutant,design_param,left.collar.bc_angle.v,95,80,0.77080452346528
6,20,mutant,design_param,godet-skirt.cuts_distance.v,1,5,0.77080452346528
6,20,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,21,mutant,design_param,skirt.rise.v,0.531,0.6108800879893211,0.6900012212526668
6,21,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
6,22,mutant,design_param,godet-skirt.insert_depth.v,25,13,0.77080452346528
6,22,mutant,design_param,godet-skirt.cuts_distance.v,1,5,0.77080452346528
6,22,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,23,mutant,design_param,collar.fc_angle.v,102,71,0.77080452346528
6,23,mutant,design_param,godet-skirt.cuts_distance.v,1,5,0.77080452346528
6,23,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,24,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,25,mutant,design_param,godet-skirt.cuts_distance.v,1,5,0.77080452346528
6,25,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
6,26,mutant,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
6,26,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
7,1,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
7,2,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
7,3,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
7,3,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
7,4,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
7,4,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
7,5,mutant,design_param,godet-skirt.cuts_distance.v,1,5,0.77080452346528
7,5,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
7,6,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.6110433162368294
7,6,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6110433162368294
7,7,offspring,,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
7,8,offspring,design_param,levels-skirt.base_length_frac.v,0.793,0.40647646484190203,0.7191588034724512
7,11,offspring,design_param,collar.f_bezier_y.v,0.778,0.35962451489170477,0.77080452346528
7,12,offspring,design_param,left.collar.f_collar.v,CircleNeckHalf,TrapezoidNeckHalf,0.6867737201882336
7,13,offspring,design_param,levels-skirt.level_ruffle.v,1.18,1.3642410061113468,0.7391940886833094
7,13,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.7391940886833094
7,13,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7391940886833094
7,14,offspring,design_param,flare-skirt.cut.place.v,0.765,0.8618404428771147,0.7391940886833094
7,14,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7391940886833094
7,15,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.6900012212526668
7,15,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
7,16,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
7,16,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
7,17,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
7,18,mutant,design_param,flare-skirt.cut.width.v,0.0729,0.3757061218993266,0.6309072990882526
7,18,mutant,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.6309072990882526
7,18,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6309072990882526
7,19,mutant,design_param,levels-skirt.level_ruffle.v,1.18,1.3791878504190147,0.7084790904813562
7,21,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
7,22,mutant,design_param,levels-skirt.level_ruffle.v,1.18,1.4334786035255127,0.6900012212526668
7,22,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
7,23,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
7,23,mutant,design_param,left.collar.fc_angle.v,102,88,0.77080452346528
7,24,mutant,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
7,24,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
7,25,mutant,design_param,shirt.width.v,1.05,1.0821490648873906,0.7586967956754882
7,25,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.7586967956754882
7,25,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7586967956754882
7,26,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.6900012212526668
7,26,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
8,2,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,3,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,4,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
8,4,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,5,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
8,5,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,6,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.6019758412071069
8,6,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6019758412071069
8,6,offspring,design_param,skirt.ruffle.v,1.29,1.2120776237799558,0.6019758412071069
8,7,offspring,,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,8,offspring,,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
8,8,offspring,,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,9,offspring,design_param,meta.upper.v,Shirt,,0.7126201762678392
8,9,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.7126201762678392
8,9,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7126201762678392
8,10,offspring,design_param,pencil-skirt.back_slit.v,0.386,0.3472285473224155,0.6900012212526668
8,10,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
8,11,offspring,design_param,left.collar.bc_angle.v,95,110,0.7126201762678392
8,11,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.7126201762678392
8,11,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7126201762678392
8,12,offspring,design_param,flare-skirt.cut.place.v,0.765,0.041563089330233005,0.6900012212526668
8,12,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.6900012212526668
8,12,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
8,13,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
8,14,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
8,14,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,15,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.7569520790771842
8,15,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7569520790771842
8,15,offspring,design_param,shirt.flare.v,0.976,1.0213046995246677,0.7569520790771842
8,16,offspring,design_param,left.shirt.width.v,1.05,1.111041441458656,0.77080452346528
8,16,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
8,16,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,17,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
8,17,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,18,mutant,design_param,left.shirt.width.v,1.05,1.0392403442524392,0.6665439421128535
8,19,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.6900012212526668
8,19,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
8,19,mutant,design_param,pencil-skirt.low_angle.v,-11,-15,0.6900012212526668
8,20,mutant,design_param,left.collar.bc_angle.v,95,75,0.77080452346528
8,20,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
8,20,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,21,mutant,design_param,levels-skirt.base.v,AsymmSkirtCircle,SkirtCircle,0.6900012212526668
8,21,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
8,22,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,23,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,24,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
8,24,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,25,mutant,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,6,0.77080452346528
8,25,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
8,25,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
8,26,mutant,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
8,26,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
9,2,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
9,3,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
9,4,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
9,4,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
9,5,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.77080452346528
9,5,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
9,6,offspring,design_param,levels-skirt.level_ruffle.v,1.18,1.5803037418958752,0.6309072990882526
9,6,offspring,design_param,flare-skirt.skirt-many-panels.n_panels.v,4,13,0.6309072990882526
9,6,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6309072990882526
9,7,offspring,design_param,collar.width.v,-0.415,0.42285870069030174,0.7688286682622747
9,8,offspring,design_param,skirt.bottom_cut.v,0.848,0.11547734359600986,0.6883873393323504
9,8,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6883873393323504
9,9,offspring,,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
9,11,offspring,design_param,godet-skirt.base.v,PencilSkirt,Skirt2,0.7093408801536679
9,13,offspring,design_param,godet-skirt.cuts_distance.v,1,7,0.7533046456617746
9,14,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7391940886833094
9,15,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7391940886833094
9,16,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7309882011930209
9,16,offspring,design_param,flare-skirt.length.v,0.211,0.2980279046957879,0.7309882011930209
9,17,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.6900012212526668
9,17,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
9,17,mutant,design_param,skirt.flare.v,0,18,0.6900012212526668
9,18,mutant,design_param,levels-skirt.rise.v,1,0.8609693062935123,0.7084790904813562
9,19,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
9,20,mutant,design_param,meta.upper.v,Shirt,,0.77080452346528
9,20,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
9,24,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
9,25,mutant,design_param,levels-skirt.base_length_frac.v,0.793,0.48618142481376836,0.6900012212526668
9,25,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
10,3,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
10,4,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
10,5,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
10,5,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
10,7,offspring,design_param,levels-skirt.rise.v,1,0.5652747247396914,0.7447964605625215
10,8,offspring,,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7373985865200168
10,9,offspring,design_param,skirt.bottom_cut.v,0.848,0.7810355515601658,0.6900012212526668
10,9,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.6900012212526668
10,9,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
10,13,offspring,design_param,skirt.bottom_cut.v,0.848,0.46841268653871093,0.6900012212526668
10,13,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.6900012212526668
10,13,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
10,15,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
10,16,offspring,design_param,godet-skirt.cuts_distance.v,1,8,0.7373985865200168
10,16,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7373985865200168
10,17,offspring,design_param,shirt.width.v,1.05,1.1246394756203346,0.7375949484152627
10,17,offspring,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.7375949484152627
10,18,mutant,design_param,skirt.bottom_cut.v,0.848,0.2296170657196549,0.7084790904813562
10,19,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.6900012212526668
10,19,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
10,21,mutant,design_param,meta.upper.v,Shirt,FittedShirt,0.7925649518712098
10,22,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
10,23,mutant,design_param,godet-skirt.num_inserts.v,8,12,0.7925649518712098
10,24,mutant,design_param,godet-skirt.cuts_distance.v,1,8,0.77080452346528
10,24,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
10,25,mutant,design_param,meta.wb.v,StraightWB,,0.77080452346528
10,25,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.77080452346528
10,26,mutant,design_param,levels-skirt.length.v,0.545,0.4251658960302894,0.6900012212526668
10,26,mutant,design_param,collar.f_bezier_y.v,0.778,0.26569544231909054,0.6900012212526668
