avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param
0.6392665148349628,0.6392665148349628,0.0,0.0,0.6392665148349628,0.7708342075080626,0.0,0,0.0,0.0,
0.6878588994487966,0.7139374519712004,0.6922582546963854,0.6853114844894362,0.6326933884986633,0.7708342075080626,0.0,1,-0.015962282073325024,-0.05288703479369062,-0.015962282073325024
0.7176862309347157,0.7455154923377839,0.7330956032613907,0.7187993270134889,0.61134720683346,0.7708342075080626,0.0,2,-0.032856668436247585,-0.032957094880315264,-0.032856668436247585
0.7018336411107975,0.7708342075080626,0.6902056505304759,0.7001049905429425,0.605631082328652,0.7708342075080626,0.0,3,-0.08062855697758683,-0.0707292169651202,-0.08062855697758683
0.7199615368056029,0.7708342075080626,0.7136809003483878,0.7112700383946883,0.6718240984159866,0.7708342075080626,0.0,4,-0.05715330715967477,-0.05956416911337433,-0.05715330715967477
0.708542897639944,0.7708342075080626,0.6873440674377765,0.7001405741836056,0.6811660623355635,0.7708342075080626,0.0,5,-0.08349014007028628,-0.07069363332445701,-0.08349014007028628
0.7142572728180826,0.7708342075080626,0.6917820384442909,0.7147736538119563,0.666463582584,0.7708342075080626,0.0,6,-0.07905216906377169,-0.056060553696106206,-0.07905216906377169
0.7114165185651278,0.7708342075080626,0.6982793505254896,0.711029283504584,0.6335415850403455,0.7708342075080626,0.0,7,-0.07255485698257291,-0.059804924003478616,-0.07255485698257291
0.7090841558348415,0.7708342075080626,0.676753095369108,0.7229997132820359,0.631553523245887,0.7708342075080626,0.0,8,-0.0940811121389546,-0.04783449422602677,-0.0940811121389546
0.7190197857253425,0.7708342075080626,0.7222912373120718,0.7018619878355011,0.6742077789590804,0.7708342075080626,0.0,9,-0.04854297019599088,-0.06897221967256136,-0.04854297019599088
0.7010026532009078,0.7708342075080626,0.6993461823958546,0.6978132773253618,0.5785143035689223,0.7708342075080626,0.0,10,-0.07148802511220798,-0.07302093018270082,-0.07148802511220798
