Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6472703899233305,0.4762376562398766,0.6,0.021312359641645018,0.26666666666666666,0.011099638223755622,0.0
2,0.6472703899233305,0.4864493431918282,0.8,0.0,0.13333333333333333,-0.02927535473709968,-0.0010305257227964937
3,0.6472703899233305,0.4942309013930982,0.8,0.0,0.13333333333333333,-0.003794735417526266,-0.0012241821127550456
4,0.647739740871497,0.5060927080232344,0.6,0.00046935094816646927,0.26666666666666666,-0.016136821089316723,0.0
5,0.647739740871497,0.49347978151970356,0.8,0.0,0.13333333333333333,-0.04168165163713081,0.0
6,0.647739740871497,0.5192973873479029,1.0,0.0,0.26666666666666666,-0.009054338449397337,0.07180961349868342
7,0.647739740871497,0.5013042086006355,1.0,0.0,0.06666666666666667,-0.035287854476418676,-0.09173244902117728
8,0.647739740871497,0.494468221011692,0.8,0.0,0.06666666666666667,-0.05333442353371568,-0.013114673429490048
9,0.6505258841791716,0.4890785362159723,0.8,0.002786143307674571,0.13333333333333333,-0.043522421912226224,-0.0982573575098043
10,0.6570311430209632,0.5146428988401335,0.8,0.00650525884179165,0.26666666666666666,-0.010583186842723162,0.0
11,0.6570311430209632,0.5100127709242943,0.8,0.0,0.2,-0.031199087950851117,0.0
12,0.6570311430209632,0.49126494341778987,1.0,0.0,0.06666666666666667,-0.053843014453871886,-0.060423798493808134
13,0.6570311430209632,0.5066930501188234,1.0,0.0,0.0,-0.04295499244521977,0.0
14,0.6570311430209632,0.49625618154715256,1.0,0.0,0.13333333333333333,-0.030914473105351316,-0.06883501404098363
15,0.6570311430209632,0.489218862160616,1.0,0.0,0.06666666666666667,-0.059879220564367355,0.0
