Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5795841201659936,0.4672819413374366,0.8,0.0,0.2,-0.022297855664959752,0.0
2,0.6200527658450657,0.46751970207999055,0.6,0.04046864567907216,0.4,0.03508683565024563,0.0
3,0.6200527658450657,0.4675911227817142,0.8,0.0,0.0,-0.024869032859398944,0.0
4,0.6200527658450657,0.46768852670776084,0.6,0.0,0.4,0.035848218199493874,0.0
5,0.6200527658450657,0.5293257729645207,0.6,0.0,0.2,0.025928161720468402,0.0
6,0.6200527658450657,0.48867871993125106,1.0,0.0,0.0,-0.06411088951849726,0.0
7,0.6200527658450657,0.5301245100276804,1.0,0.0,0.0,-0.03385019852390152,-0.06832280554823034
8,0.6200527658450657,0.4902938380404648,1.0,0.0,0.0,-0.08333017417979244,0.0
9,0.6553421286163877,0.4981176263211283,0.8,0.035289362771322,0.2,-0.0272948083652107,0.0
10,0.6553421286163877,0.523414660468682,0.8,0.0,0.2,-0.033752757277125255,0.002838489268115363
