avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.6711742156324415,0.6711742156324415,0.0,0.0,0.6711742156324415,0.7522462927792127,0.0,0,0.0,0.0,,,,,
0.6914377435984539,0.7222640123964654,0.670148435057899,0.699802632417172,0.6735358945222791,0.7522462927792127,0.0,1,-0.059206296522690195,-0.0361034349655312,-0.05749626476620012,-0.06061776269223732,-0.138326425387869,-0.03922268055748018,
0.7068105651950346,0.7409458728760207,0.6903053363299039,0.7189145300713667,0.6770765215028474,0.7522462927792127,0.0,2,-0.05092074978400557,-0.030199921409978736,-0.02713108198956865,-0.04821532449183652,-0.10064622876185314,-0.03460484404257913,-0.08383220221845611
0.7050292520086886,0.7485113308330164,0.6860622445040445,0.7317999352641624,0.6537434974335317,0.7522462927792127,0.0,3,-0.06184596568064282,-0.01888043686611667,-0.05429620713265226,,-0.09722316609636061,-0.04886772653551095,,-0.06800429456324886,-0.07729867816830588
0.7187232158224054,0.7516431721308836,0.7140395612328674,0.7424720083908551,0.6667381215350165,0.757680956382808,0.005434663603595236,4,-0.03820673154634544,-0.009774284388357502,-0.02606498182415144,-0.028357631565632757,-0.04241143085903931,-0.1170832831451325,,-0.02453619785405207,
0.7139528841985224,0.7527897591395722,0.6880172361903926,0.7439952065114763,0.6710093349526487,0.757680956382808,0.0,5,-0.0647725229491797,-0.00825108626773643,0.0,-0.06831470895011854,-0.07749273714854499,-0.055730759002949326,-0.11925068145869366,-0.0735800579877367,
