avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param
0.636803654038744,0.636803654038744,0.0,0.0,0.636803654038744,0.7227847060785081,0.0,0,0.0,0.0,
0.662481552414672,0.7118115519178572,0.6720347005844096,0.6355768978289601,0.642780727241937,0.7307800752473163,0.007995369168808164,1,-0.03885145121527532,-0.08035548761590867,-0.03885145121527532
0.6783388165388053,0.7254209401310269,0.6777866257650469,0.658578949791913,0.6648706086632078,0.7449391015191679,0.014159026271851616,2,-0.047011736155722655,-0.0700674762582234,-0.047011736155722655
0.6875856981837131,0.7319508763358257,0.6936993851263856,0.6744599379846387,0.6330173218477654,0.7449391015191679,0.0,3,-0.0378612241799369,-0.057103710577509875,-0.0378612241799369
0.684258345680839,0.7354997506712668,0.6882346968743888,0.6623546708130905,0.6514854070322597,0.7449391015191679,0.0,4,-0.04431525665690893,-0.07872287808648161,-0.04431525665690893
0.6995457198098668,0.7380475930871563,0.7291128406244582,0.6570268664920914,0.7039160240826129,0.7497617769644879,0.004822675445320002,5,-0.008210808126677738,-0.0834745666589974,-0.008210808126677738
0.6910486782324521,0.7457428807600546,0.7057660844149926,0.6669433469094934,0.6339293799214585,0.749787310798577,2.5533834089097596e-05,6,-0.03917301710417531,-0.07960331309144776,-0.03917301710417531
0.6945788539170026,0.748166985399759,0.7177021890106156,0.6535951999050793,0.6896749800828808,0.7627223053710794,0.012934994572502467,7,-0.030863494280325615,-0.09618785525448292,-0.030863494280325615
0.7029976011198241,0.7519431432273275,0.7214947518911471,0.6740463754163729,0.6654199674046546,0.7627223053710794,0.0,8,-0.03116700214576366,-0.07897468402532969,-0.03116700214576366
0.7096348819061183,0.7562548080848281,0.7201258857535089,0.6925572706167714,0.653232463163913,0.7627223053710794,0.0,9,-0.036847533140902784,-0.06908711853993285,-0.036847533140902784
0.680307886124231,0.7627223053710795,0.674144392920212,0.6468943355985053,0.665569231610818,0.7741537556840737,0.011431450312994307,10,-0.08857791245086741,-0.11582796977257422,-0.08857791245086741
