Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6171518078374963,0.4671954696963113,0.6,0.0,0.4,-0.0029605400804562864,0.0
2,0.6171518078374963,0.4672609967972899,1.0,0.0,0.0,-0.017125276103352093,0.0
3,0.6171518078374963,0.46789480095788044,0.6,0.0,0.4,0.008373753164777831,0.0
4,0.6171518078374963,0.46923316136577886,0.8,0.0,0.0,-0.0459807680111576,0.0
5,0.6171518078374963,0.47191259577931,0.8,0.0,0.2,-0.016099754717610503,0.0
6,0.6171518078374963,0.481549019741343,0.8,0.0,0.4,-0.006462703931099179,0.0
7,0.629110610167206,0.4894094559731058,0.8,0.011958802329709695,0.2,-0.016429901913264332,0.0
8,0.629110610167206,0.49746365282893185,0.8,0.0,0.2,-0.04524621218053214,0.10642894465537234
9,0.629110610167206,0.5012449523962277,0.8,0.0,0.0,-0.04527063631730018,0.0
10,0.629110610167206,0.5252169907023388,0.6,0.0,0.0,-0.028276760631064234,0.0
