Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.615109425832509,0.4677835357588981,1.0,0.0,0.13333333333333333,-0.011989737242393843,-0.021021178799816093
2,0.615109425832509,0.48481750362687903,0.4,0.0,0.2,-0.0005609270239771573,-0.0037215111922787036
3,0.615109425832509,0.48570633756330095,0.6,0.0,0.2,-0.005013800356532583,-0.025009982728186872
4,0.615109425832509,0.47309266116544885,0.8,0.0,0.0,-0.037759931965197426,0.0
5,0.615109425832509,0.47911884217448025,0.8,0.0,0.26666666666666666,-0.010521654715993752,0.0
6,0.6366213389371403,0.5156033052630549,0.6,0.021511913104631297,0.2,0.002916714546800081,-0.008557828373291554
7,0.6366213389371403,0.4858345920469793,1.0,0.0,0.0,-0.06483381596409415,0.0
8,0.6366213389371403,0.5263944530774437,0.6,0.0,0.2,-0.0016584224553228759,0.01699163795795415
9,0.6366213389371403,0.507913736070376,1.0,0.0,0.13333333333333333,-0.03469443710828066,-0.019451242623057752
10,0.6366213389371403,0.5062696463950728,0.8,0.0,0.06666666666666667,-0.025134465165883742,-0.009663701424116633
