generation,chromosome,chromosome_origin,last_mutation,parameter,old_value,new_value,fitness
2,13,offspring,design_params,left.shirt.width,1.1924732095892994,1.2245353211200478,2.572300911575879
2,25,mutant,design_params,left.shirt.flare,1.0,0.9697861320745487,2.4650237436707703
2,27,mutant,design_params,left.shirt.flare,1.0,1.151284613883233,2.4650237436707703
3,20,mutant,design_params,left.shirt.width,1.1924732095892994,1.1438065967676554,2.6040114914108257
3,27,mutant,design_params,left.shirt.flare,1.0,1.1686877083494964,2.6040114914108257
4,22,mutant,design_params,left.shirt.width,1.1924732095892994,1.2507027567487008,2.558931593949958
5,23,mutant,design_params,left.shirt.width,1.1924732095892994,1.144394511465855,2.742910487568641
5,25,mutant,design_params,left.shirt.width,1.1924732095892994,1.2445723240479682,2.742910487568641
6,11,offspring,design_params,left.shirt.width,1.1924732095892994,1.1731870242015043,2.3035229869248623
6,17,offspring,design_params,left.shirt.width,1.1924732095892994,1.1527369474774574,2.304312077684499
6,20,mutant,design_params,left.shirt.width,1.1924732095892994,1.169517312231562,2.546355224964445
6,26,mutant,design_params,left.shirt.flare,1.0,0.8763844226219384,2.546355224964445
7,19,offspring,design_params,left.shirt.flare,1.0,1.0440480256018196,2.1767592639422277
7,22,mutant,design_params,left.shirt.flare,1.0,1.121842934763415,2.546355224964445
7,23,mutant,design_params,left.shirt.width,1.1924732095892994,1.2478342327905623,2.546355224964445
7,26,mutant,design_params,left.shirt.width,1.1924732095892994,1.197179403789225,2.546355224964445
7,28,mutant,design_params,left.shirt.width,1.1924732095892994,1.2190244802929955,2.546355224964445
8,16,offspring,design_params,left.shirt.flare,1.0,1.1127598612207426,2.636927558274039
8,25,mutant,design_params,left.shirt.width,1.1924732095892994,1.2064110574964177,2.546355224964445
9,18,offspring,design_params,left.shirt.width,1.1924732095892994,1.2472256292108324,2.77302148811166
9,26,mutant,design_params,left.shirt.flare,1.0,1.0052069611359824,2.8147724553453095
10,23,mutant,design_params,left.shirt.width,1.1924732095892994,1.145041834415193,2.3241873345211648
12,10,offspring,design_params,left.shirt.width,1.1924732095892994,1.207270764991693,2.5253166258974304
12,19,offspring,design_params,left.shirt.flare,1.0,1.0081157871322532,2.5655021534177678
12,22,mutant,design_params,left.shirt.flare,1.0,0.8388995216736014,2.6543949167754075
12,26,mutant,design_params,left.shirt.width,1.1924732095892994,1.167499947585893,2.6543949167754075
13,18,offspring,design_params,left.shirt.width,1.1924732095892994,1.1442893268649763,2.613491384649481
13,20,mutant,design_params,left.shirt.flare,1.0,0.8783413809834613,2.6543949167754075
13,27,mutant,design_params,left.shirt.flare,1.0,0.9301751622975388,2.6543949167754075
13,28,mutant,design_params,left.shirt.flare,1.0,1.1406274964287624,2.6543949167754075
13,29,mutant,design_params,left.shirt.width,1.1924732095892994,1.1548307877064157,2.6543949167754075
14,10,offspring,design_params,left.shirt.width,1.1924732095892994,1.1607547596106538,2.61199478751072
14,14,offspring,design_params,left.shirt.width,1.1924732095892994,1.2340344498257227,2.620536623611699
14,23,mutant,design_params,left.shirt.flare,1.0,0.9604953200659436,2.6543949167754075
15,10,offspring,design_params,left.shirt.width,1.1924732095892994,1.2377499204445568,2.430173853255224
15,27,mutant,design_params,left.shirt.flare,1.0,0.9639622392269517,2.6190043297270376
15,29,mutant,design_params,left.shirt.width,1.1924732095892994,1.1586634034154804,2.6190043297270376
16,18,offspring,design_params,left.shirt.width,1.1924732095892994,1.2267974894017128,2.430173853255224
16,29,mutant,design_params,left.shirt.width,1.1924732095892994,1.1500314625726542,2.430173853255224
17,16,offspring,design_params,left.shirt.flare,1.0,0.9475469006863841,2.430173853255224
17,24,mutant,design_params,left.shirt.flare,1.0,0.9685733110285839,2.430173853255224
18,18,offspring,design_params,left.shirt.flare,1.0,0.8878531964766049,2.430173853255224
18,26,mutant,design_params,left.shirt.width,1.1924732095892994,1.1726656894973027,2.430173853255224
19,10,offspring,design_params,left.shirt.flare,1.0,0.9572958693470373,2.625635664188724
19,11,offspring,design_params,left.shirt.flare,1.0,1.1554272980849294,2.6237479538354744
19,29,mutant,design_params,left.shirt.flare,1.0,0.9175065631060415,2.430173853255224
20,14,offspring,design_params,left.shirt.width,1.1924732095892994,1.1664328610168375,2.61199478751072
20,23,mutant,design_params,left.shirt.width,1.1924732095892994,1.1969383727320697,2.430173853255224
21,29,mutant,design_params,left.shirt.width,1.1924732095892994,1.1976125323042979,2.430173853255224
22,13,offspring,design_params,left.shirt.flare,1.0,0.9497657968838673,2.61199478751072
22,24,mutant,design_params,left.shirt.flare,1.0,0.8313385484505228,2.5228832800573078
22,26,mutant,design_params,left.shirt.flare,1.0,0.9579665482691705,2.5228832800573078
23,14,offspring,design_params,left.shirt.flare,1.0,0.8790334964576179,2.7248544268220565
24,19,offspring,design_params,left.shirt.width,1.1924732095892994,1.159995120698976,2.4946989805854245
24,23,mutant,design_params,left.shirt.width,1.1924732095892994,1.223013144261865,2.5174327475907914
25,23,mutant,design_params,left.shirt.flare,1.0,1.09,2.7248544268220565
26,23,mutant,design_params,left.shirt.width,1.1924732095892994,1.1680774081792837,2.5174327475907914
26,24,mutant,design_params,left.shirt.flare,1.0,1.1542646837724266,2.5174327475907914
