Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6017875173460697,0.4761559972088287,0.3333333333333333,0.0,0.11764705882352941,-0.01136958329184405,0.000378870895499428
2,0.6017875173460697,0.47260382099614257,1.0,0.0,0.0,-0.02660065298766984,0.0
3,0.6547654275432054,0.5028579185395308,0.3333333333333333,0.052977910197135714,0.35294117647058826,0.029695853115995638,-0.04215784146107035
4,0.6547654275432054,0.48307235907658813,1.0,0.0,0.17647058823529413,-0.03517039519251501,0.07849468075813382
5,0.6547654275432054,0.48169826677898964,0.6666666666666666,0.0,0.11764705882352941,-0.03127822434184473,0.0
6,0.6547654275432054,0.47970230078222803,0.6666666666666666,0.0,0.17647058823529413,0.0014613776038651955,-0.05892957156001305
7,0.6547654275432054,0.47952426275890686,1.0,0.0,0.23529411764705882,-0.020992246761623368,-0.0008145468999827821
8,0.6547654275432054,0.4764959923067682,1.0,0.0,0.4117647058823529,-0.004017335817309398,-0.01311978662746116
9,0.6547654275432054,0.48333634166020284,1.0,0.0,0.11764705882352941,-0.016648970309246586,-0.018265318022866222
10,0.6547654275432054,0.5029113097501241,0.6666666666666666,0.0,0.17647058823529413,-0.02539997262273733,0.016342262522431983
