Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6511135712876845,0.4704245527807713,1.0,0.0,0.26666666666666666,-0.012478283130575663,0.0
2,0.6511135712876845,0.46746590791984727,1.0,0.0,0.06666666666666667,-0.03396223883493214,0.0
3,0.6511135712876845,0.47161410147255295,0.8,0.0,0.2,-0.01408110533459167,0.012323037440547857
4,0.6511135712876845,0.47815860282500167,0.8,0.0,0.06666666666666667,-0.02319171930857864,0.0
5,0.6511135712876845,0.4893139529813476,0.8,0.0,0.3333333333333333,-0.002132061670746614,0.036199697564202216
6,0.6511135712876845,0.48165927711261225,1.0,0.0,0.13333333333333333,-0.04006625786184894,0.0
7,0.6544020236679253,0.4820317392173246,0.6,0.0032884523802407806,0.06666666666666667,-0.022290454333496797,-9.055482360659228e-05
8,0.6544020236679253,0.48917717753085416,0.8,0.0,0.13333333333333333,-0.02455130165023931,0.0
9,0.6544020236679253,0.47926127414471725,0.8,0.0,0.13333333333333333,-0.0461086993598938,0.0
10,0.6544020236679253,0.4884052102649334,0.8,0.0,0.0,-0.031660439324648036,0.0
