Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6058827844450214,0.46848892640278833,0.6,0.0,0.2,0.00016464979004765512,0.0
2,0.6058827844450214,0.4680512718020938,0.8,0.0,0.2,-0.0383329053104185,0.0015797006347861853
3,0.6058827844450214,0.46772834342507313,1.0,0.0,0.0,-0.03212696317358536,0.0
4,0.6058827844450214,0.4681428905843121,1.0,0.0,0.2,-0.03836287199006951,0.0
5,0.6058827844450214,0.4860914813173597,0.6,0.0,0.2,0.011809126073794751,0.0
6,0.6058827844450214,0.49843083500459817,0.8,0.0,0.2,-0.023890006157595445,0.0014127897648786303
7,0.629140635894374,0.49798749600427233,0.8,0.02325785144935255,0.2,-0.03463827969500716,0.0
8,0.629140635894374,0.5142705758966769,1.0,0.0,0.2,-0.005103811606710962,-0.06945624042588505
9,0.629140635894374,0.5466817471511273,1.0,0.0,0.2,0.011571020112072805,-0.03436737572940374
10,0.6420132999528282,0.5456438460160266,0.6,0.01287266405845422,0.4,-0.05777904427522527,0.17325940239016835
11,0.6420132999528282,0.49833886979560366,1.0,0.0,0.0,-0.08212860740721692,0.0
12,0.6420132999528282,0.5158770570162369,1.0,0.0,0.0,-0.09674601120763668,0.048011229821524615
13,0.6420132999528282,0.5479574189791957,0.8,0.0,0.2,-0.02016885063279191,0.0
14,0.6420132999528282,0.5290592545698172,0.8,0.0,0.0,-0.0439848737173341,0.0
15,0.6420132999528282,0.5281724361632686,0.8,0.0,0.0,-0.06840987931593451,0.0
