Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5534434714444872,0.4677505005840003,0.4,0.012812996345594518,0.6,0.003278299982163768,0.013846683671492943
2,0.5534434714444872,0.46797405300962025,0.8,0.0,0.2,-0.013108703335866001,0.0
3,0.5534434714444872,0.47654381578956906,0.8,0.0,0.2,-0.00951979840598478,0.013181330972674099
4,0.5534434714444872,0.4787443014541304,0.8,0.0,0.2,-0.005299348632218847,-0.06449407612950059
5,0.584712864313854,0.4806193609069808,0.8,0.03126939286936681,0.2,-0.02831582317781566,0.0
6,0.584712864313854,0.48122465803695713,0.8,0.0,0.2,-0.03661251052879065,-0.04037932019444568
7,0.584712864313854,0.4809804881188754,0.8,0.0,0.0,-0.037614087124097396,0.0
8,0.584712864313854,0.4817573351050742,0.8,0.0,0.2,-0.009870289407175669,0.0
9,0.584712864313854,0.4670660794708704,1.0,0.0,0.0,-0.014205597895423094,-0.07777226827380945
10,0.584712864313854,0.5036833473489187,0.8,0.0,0.0,-0.034249445757566076,0.026702952131359536
