avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param,mut_gain_rotate,mut_gain_split,mut_gain_swap
0.18554448687219027,0.18554448687219027,0.0,0.0,0.18554448687219027,0.7863385336013866,0.0,0,0.0,0.0,,,,
0.590110951815533,0.7421779474887611,0.5793120629075987,0.7406361928484899,0.2983176040172819,0.7863385336013866,0.0,1,-0.16509160370542378,-0.02287551961990806,0.0,-0.026880501026722015,-0.4016594034021159,-0.017397922419052136
0.5489095763652527,0.7681307790805081,0.3751046906137613,0.6822362387285422,0.37016659703819926,0.8074176546254316,0.021079121024044967,2,-0.39338147561711406,-0.09338093477259159,0.0,-0.3898917645214897,-0.5900354604206428,-0.01410585640261064
