Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5331815339161232,0.39385567620042994,0.3333333333333333,0.006261740555986717,0.3402061855670103,0.008123338369517081,0.03872301090539877
2,0.5331815339161232,0.37967745231728256,1.0,0.0,0.16494845360824742,-0.011424267424414021,-0.016664623393204445
3,0.5381898378619066,0.3885117522768887,0.6666666666666666,0.005008303945783332,0.20618556701030927,0.0003368389767737689,-0.004866299604118052
4,0.5381898378619066,0.372547887751599,1.0,0.0,0.1958762886597938,-0.017191002632361015,0.032253208877339797
5,0.5381898378619066,0.3691070368989204,1.0,0.0,0.16494845360824742,-0.005633635937217251,-0.03421126043514464
6,0.5381898378619066,0.38230743533074246,1.0,0.0,0.28865979381443296,0.010710124704369115,-0.0009715077491475987
7,0.5381898378619066,0.3721886345048722,1.0,0.0,0.27835051546391754,-0.009321478662708337,0.006558252683443741
8,0.5381898378619066,0.3711927676576894,1.0,0.0,0.21649484536082475,5.005855732243507e-05,-0.02879245729744537
9,0.5381898378619066,0.3678547810659629,1.0,0.0,0.23711340206185566,-0.011638056414704038,-0.011644645458462825
10,0.5381898378619066,0.37284586169207273,1.0,0.0,0.29896907216494845,0.003872522133384415,-0.00224174349030265
11,0.5381898378619066,0.3839473299679377,1.0,0.0,0.28865979381443296,0.008251546775270818,0.015011327663622398
12,0.5381898378619066,0.37184075040154185,1.0,0.0,0.23711340206185566,-0.0061355735228179305,0.007617243827318397
13,0.5381898378619066,0.3800476169831388,1.0,0.0,0.1958762886597938,-0.0019214085064157267,-0.028834597033707873
14,0.5412926501024774,0.371641510199803,0.6666666666666666,0.0031028122405708514,0.23711340206185566,-0.004382536746281141,-0.024584531221994003
15,0.5412926501024774,0.391693798064834,1.0,0.0,0.25773195876288657,0.016536449062961776,-0.006605168935536365
16,0.5412926501024774,0.3979131133999388,1.0,0.0,0.26804123711340205,0.0008222227937906139,0.007252486583885261
17,0.5412926501024774,0.3838756743243647,1.0,0.0,0.21649484536082475,-0.021749079468915584,0.01322358287595361
18,0.5625512317848158,0.3964415569406898,0.3333333333333333,0.021258581682338407,0.2268041237113402,-0.0033096416907706437,0.0477677623829621
19,0.5625512317848158,0.40002196408004087,1.0,0.0,0.2268041237113402,0.003718947650820363,-0.022120697917012287
20,0.5625512317848158,0.3964422710948377,0.6666666666666666,0.0,0.26804123711340205,-0.0033274606826057076,0.007246060945850233
