avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_split,mut_gain_swap
0.16493126976924197,0.16493126976924197,0.0,0.0,0.16493126976924197,0.7583581224787296,0.0,0,0.0,0.0,,,,,
0.4642138469888343,0.659725079076968,0.5409695072989835,0.44117797592303365,0.22803037061180204,0.8192282492762378,0.06087012679750825,1,-0.10004558266476735,-0.2984569031986666,0.03214581366553415,,-0.18997418725002607,-0.05271560275764742,-0.009949061612960608
0.5999548543808991,0.7760438743587813,0.7395671279649735,0.5732758704296805,0.36410955580866877,0.8192282492762378,0.0,2,-0.05353544064026775,-0.22687053072884952,-0.05731331546665874,-0.04098747285179438,0.018893874952758405,-0.13742857084311144,-0.04706384416614162
0.5543650885250367,0.7917462883135424,0.46755613874677454,0.7941440229983523,0.14665211408582496,0.8192282492762378,0.0,3,-0.32104003384948515,-0.008215042470330502,0.0015559716401024604,-0.026348852608428786,-0.5286283909419038,,-0.31921407233394783,
0.5615893239243448,0.8050224383181759,0.7660128379516319,0.7804140110636112,0.0,0.8452624492169037,0.026034199940665914,4,-0.04109441613057158,-0.03174583838481716,-0.0749305668274437,-0.016511063873123955,-0.0176766857473602,0.0,-0.11478207304940502,-0.046083837669308014
0.6204428495697248,0.8103290204650028,0.7760600738856489,0.7735890877507358,0.21466935354008418,0.8452624492169037,0.0,5,-0.052946631272635734,-0.03915454227305311,,,0.0,-0.07684025555687252,,-0.010318765408324326
0.6041736096932789,0.8174335037672655,0.6094564153092867,0.7717357331938113,0.21859706706435297,0.8452624492169037,0.0,6,-0.20626053904264227,-0.05768377819988566,-0.01758745689685337,,-0.22990289481541737,0.020755403024206753,-0.46115688067630534,
0.4623105289103079,0.826313256884674,0.6071386871158211,0.4267132606336188,0.0,0.8452624492169037,0.0,7,-0.2199064436213967,-0.40767433705787953,,-0.07372203508296782,-0.2053361859816122,,-0.4432586336944686,0.007762239787396097
0.44099290040332473,0.8313676897347596,0.48431290910013836,0.383393686942016,0.07356131757574799,0.8452624492169037,0.0,8,-0.34450046509539933,-0.4566332547553277,-0.02988894834762501,,-0.8192282492762378,-0.05588739384963115,-0.48157090419685233,-0.038740123272133276
0.6210486435342938,0.8337003776934793,0.590562432129536,0.7902825229566978,0.30044739610146687,0.8452624492169037,0.0,9,-0.24047200202548147,-0.04581313179741367,-0.011503921809873474,,-0.4342576197730409,-0.06035944346603628,-0.14749736519761186,
0.5040442057912266,0.8352601739384109,0.4384348735064285,0.7227989760346277,0.0,0.8452624492169037,0.0,10,-0.3946823486004276,-0.11121623416441631,-0.8328128118232356,-0.10813308527330856,-0.3144680935213703,,-0.8328128118232356,-0.04561345071910272
0.5024358505985679,0.8352601739384109,0.39690206815963985,0.70585284602254,0.07019820038290395,0.8452624492169037,0.0,11,-0.43626588899448643,-0.1290488884712402,-0.4273129334181941,-0.06605514187194605,-0.8349436838085794,,-0.8328128118232356,-0.02915782962676894
0.6454186696753011,0.8352601739384109,0.6932389176221446,0.6986296366451359,0.3646490719871813,0.8452624492169037,0.0,12,-0.14090989239643364,-0.13990581605859212,-0.048173095066431006,,-0.009059696685532193,0.0,-0.36851678433251517,
0.5875338250294757,0.8355900689403027,0.6853934313796313,0.7996046031178581,0.07196135229778754,0.8452624492169037,0.0,13,-0.15017648298089226,-0.03779842279883118,,-0.04555942587519962,-0.31084241026909704,-0.0242273173511659,-0.13951439154243328,-0.035348255272766416
0.5077306460604009,0.8355905723290535,0.5420194490013271,0.599867158833544,0.07187270663230753,0.8452624492169037,0.0,14,-0.29291221054109484,-0.23724259112669338,-0.05254952064479773,-0.0019166191704911295,-0.8406871055295286,0.0,-0.5178165963011043,
0.5065923875684497,0.8359204673309453,0.5533542414264341,0.4208700960000291,0.22635725790274203,0.8452624492169037,0.0,15,-0.28545282014366125,-0.4162102833055843,0.0,0.0,-0.42028752580531586,-0.02687942003443211,-0.8452624492169037,
