avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_split
0.7244268192510502,0.7480333557012273,0.7201838275619937,0.7260569327971552,0.7112717953726807,0.765842821986933,0.0,1,-0.027849528139233692,-0.027869601380490536,-0.027849528139233692
0.720824633744795,0.7628986003264115,0.7222870546358428,0.7145898738478937,0.6978400231865916,0.7733571478379159,0.007514325850982884,2,-0.03987549027543841,-0.0512529481390393,-0.03987549027543841
0.7305750674583764,0.7695999849124244,0.7320706218517983,0.7193064814656474,0.7306422764015588,0.7733571478379159,0.0,3,-0.03752936306062618,-0.054050666372268505,-0.03752936306062618
