Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5462370246071573,0.4751549746280819,0.6666666666666666,0.0,0.14285714285714285,-0.007955364852369346,0.0
2,0.5462370246071573,0.4763796257554668,0.6666666666666666,0.0,0.14285714285714285,-0.017418416809057393,0.0
3,0.5462370246071573,0.4737220923901915,1.0,0.0,0.0,-0.012960217739386675,-0.040905349128976976
4,0.5462370246071573,0.48472048340370316,0.6666666666666666,0.0,0.0,-0.012737459566928686,0.01120247009580791
5,0.5462370246071573,0.48369855639512077,1.0,0.0,0.0,-0.02568106321835086,0.047882058689527995
6,0.5462370246071573,0.48041937972782994,0.6666666666666666,0.0,0.2857142857142857,-0.00890530470338011,0.0
7,0.5462370246071573,0.4704079411102639,1.0,0.0,0.14285714285714285,-0.019625301762399842,5.551115123125783e-17
8,0.5462370246071573,0.4803424512751575,1.0,0.0,0.14285714285714285,-0.011843364216839085,0.03870633563816539
9,0.5494273527240676,0.4755379665226319,0.6666666666666666,0.003190328116910335,0.14285714285714285,-0.017666142825780908,0.0
10,0.5494273527240676,0.47168032709292157,1.0,0.0,0.14285714285714285,-0.021826255706438567,0.0
