avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.7262089602367137,0.7262089602367137,0.0,0.0,0.7262089602367137,0.8092255093077658,0.0,0,0.0,0.0,,,,,,,
0.7544750976211032,0.7783317111798442,0.7543991695534962,0.7352759190466698,0.7498935907044031,0.8092255093077658,0.0,1,-0.0218177398660249,-0.05214216246031569,-0.010247077438915675,0.0,-0.04030792498266689,-0.013595550449859791,0.0,,-0.05829433372508569
0.7636644129958251,0.7890129879207038,0.7650386792294714,0.7466750240547524,0.7539309607783725,0.8123342055447904,0.0031086962370245885,2,-0.026057582686624125,-0.04892989923672227,-0.044716284171746945,,-0.012577454084431672,-0.06035896540703001,-0.017163809513680833,-0.01557180349674773,
0.7554764874211582,0.7974031903113337,0.7505076564355928,0.7540768197032303,0.719918283234476,0.8123342055447904,0.0,3,-0.04725043772121908,-0.05103019229481809,-0.03775124578839767,,,-0.04310448465925332,-0.03774319391068596,-0.0620046376447021,-0.05465390630997791
0.764594866342629,0.8029040712857884,0.7463138736008719,0.7666460173353488,0.7425155031485067,0.8223959367924908,0.010061731247700378,4,-0.06162273534476501,-0.0440562815938866,,-0.033250240396176856,-0.1230789298819066,-0.030163056690048706,,-0.05276153761623488,-0.13576438170829486
0.7620141377832085,0.8140381746256372,0.7520726736011152,0.754838746682066,0.7271069562240153,0.8223959367924908,0.0,5,-0.05943232450653853,-0.061062933128892306,,,,-0.08474705719044032,0.0,-0.07109161048334733,-0.04206018485358198
0.7610681324064564,0.8151504455863305,0.7387233339622614,0.7674316968306955,0.7229670532465382,0.8223959367924908,0.0,6,-0.0758006612995184,-0.04834959197482708,-0.0816760508819695,-0.07705422775619397,-0.07872877836560971,-0.06494598800172446,,-0.0742873499292066,
0.7694661050408527,0.8163057684815941,0.7608416365633305,0.7613288036178452,0.7393882115006403,0.8223959367924908,0.0,7,-0.05704365999304521,-0.057182700238209073,,,,-0.04692345390085987,-0.0782135670841056,-0.05464782081193227,
0.7693320534136681,0.8187954772380724,0.741750020262643,0.7525319138083699,0.7642508023455866,0.8636112560669483,0.04121531927445754,8,-0.07659299613761844,-0.06823379613298505,-0.07378064198502723,-0.11495567177108534,,-0.0948519267584641,-0.08468616243629612,-0.030700511532748,-0.07280656046874096
0.7739031364115586,0.8263721689134874,0.7615813002195371,0.7633750148108128,0.7442840617023972,0.8636112560669483,0.0,9,-0.06527100459702809,-0.07663566418282533,-0.06574604247999152,-0.10186510482926392,,-0.06936478152930775,,-0.0515992526014194,-0.03178591308102452
0.7651752705971663,0.8303124918110587,0.744746532923675,0.762482667815024,0.7211165160715578,0.8636112560669483,0.0,10,-0.07979162489682225,-0.07191865361168912,-0.2272308342686714,-0.034821390387720585,-0.03870014856055348,-0.114613873388202,,-0.059250861651304776,
0.7638987143957674,0.8305755218663577,0.7680082741327172,0.7276213095110158,0.7293897520729783,0.8636112560669483,0.0,11,-0.05880030009211097,-0.10244547884304205,-0.052162448937738165,,0.0,-0.0877039204902343,-0.06223203581583825,-0.054009407883615856,
0.769703496399003,0.8343775544246576,0.7595466530501975,0.7505129967062629,0.7343767814148949,0.8636112560669483,0.0,12,-0.08053692596413724,-0.09633423468391553,-0.0812218293978358,-0.02115866779356612,-0.02115866779356612,-0.08289582870646217,,-0.08653590615941005,-0.1768828886760404
0.7699383911989301,0.8390302897349619,0.7557412891968875,0.7637927189610348,0.721189266902836,0.8636112560669483,0.0,13,-0.08532914567737596,-0.08086505898051763,-0.126353104979743,,,-0.06427755783291073,,-0.09231434629016513,-0.05138637299389581
0.7846338707763931,0.8418406995554524,0.7937280583966266,0.7594684920055277,0.7434982331479665,0.8636112560669483,0.0,14,-0.052995965200065207,-0.09436608636583178,,-0.05119120991582943,,-0.1056374449652453,-0.05377724583895749,-0.050584011398591894,-0.012049249931465389
0.7869290142157884,0.8450731221915152,0.7760371137926401,0.7863971663951739,0.7402086544838247,0.8636112560669483,0.0,15,-0.06903600839887518,-0.060443571043081214,-0.0640747798273078,,-0.11457708383516363,-0.047256629608228594,-0.0803034596378463,-0.03067954856343058,
